event_id,product_user_id,account_id,feature,action,event_timestamp
46810,1201,137,Workflow Automation,share,2025-02-14T10:17:44
46811,46,556,Reports,view,2024-03-25T16:22:15
46812,166,534,Reports,create,2024-06-06T23:55:26
46813,496,513,API,view,2020-07-31T17:54:42
46814,1526,697,Dashboard Builder,create,2024-11-08T09:40:40
46815,1015,958,Analytics,edit,2023-03-10T06:38:30
46816,622,258,User Management,edit,2024-12-26T15:28:30
46817,1097,245,Dashboard Builder,view,2024-08-27T11:09:51
46818,185,628,Analytics,view,2024-02-16T10:19:44
46819,1323,208,Analytics,view,2025-02-16T12:12:26
46820,769,939,Dashboard Builder,share,2024-08-16T11:18:20
46821,824,610,Alerts,view,2024-09-06T13:52:29
46822,701,596,Analytics,view,2024-11-25T14:59:48
46823,582,393,Workflow Automation,view,2030-03-15T10:00:00
46824,1900,319,Data Export,view,2025-01-27T17:33:08
46825,1687,284,Custom Fields,view,2024-12-12T12:18:51
46826,804,425,Dashboard Builder,create,2023-11-26T09:22:04
46827,861,896,Analytics,view,2025-01-17T16:24:18
46828,160,937,Reports,edit,2024-10-18T07:52:31
46829,1650,912,Custom Fields,edit,2025-01-10T14:00:42
46830,895,337,Reports,delete,2024-03-22T07:31:43
46831,1101,123,Reports,view,2021-10-01T18:57:32
46832,1936,53,Analytics,view,2024-10-30T12:35:38
46833,1856,139,Reports,view,2025-02-14T13:05:23
46834,441,934,Analytics,view,2024-11-04T19:31:32
46835,907,242,Reports,view,2025-01-17T14:44:38
46836,1339,845,User Management,share,2024-07-30T06:45:44
46837,269,945,Custom Fields,view,2024-08-26T08:04:05
46838,1852,844,Data Export,view,2025-01-25T11:19:27
46839,1460,52,Analytics,view,2025-02-20T05:32:32
46840,328,987,Workflow Automation,share,2024-10-24T12:24:10
46841,139,664,Analytics,view,2023-09-01T08:15:07
46842,1025,988,Dashboard Builder,view,2024-03-05T06:41:25
46843,287,801,Data Export,edit,2023-11-14T23:02:16
46844,656,543,Workflow Automation,share,2024-02-24T08:31:51
46845,96,670,Reports,view,2023-09-01T16:02:43
46846,368,710,Analytics,view,2025-02-22T03:43:09
46847,416,123,Dashboard Builder,edit,2030-03-15T10:00:00
46848,1300,705,Data Export,edit,2024-12-25T19:41:24
46849,1718,660,Dashboard Builder,delete,2024-04-12T10:28:34
46850,1351,248,Workflow Automation,view,2030-03-15T10:00:00
46851,1427,140,Analytics,view,2025-01-09T09:32:31
46852,1094,202,Analytics,create,2024-12-27T22:48:00
46853,67,126,Reports,view,2025-01-25T16:42:04
46854,471,678,Integrations,view,2025-01-31T00:24:48
46855,1574,870,Reports,share,2023-12-01T09:31:04
46856,1219,794,Custom Fields,share,2025-01-07T07:27:36
46857,921,318,User Management,create,2024-11-21T16:17:35
46858,218,172,Workflow Automation,view,2023-04-15T12:23:02
46859,1639,549,Analytics,view,2024-12-24T10:06:06
46860,892,82,Integrations,create,2025-02-02T15:29:36
46861,1613,657,Analytics,edit,2024-08-06T12:11:43
46862,931,414,Dashboard Builder,view,2023-07-07T00:29:35
46863,179,709,Dashboard Builder,view,2023-12-20T17:39:55
46864,253,315,Reports,share,2022-09-23T18:16:04
46865,1916,488,Integrations,edit,2024-12-28T10:35:08
46866,15,39,Dashboard Builder,create,2025-01-21T09:38:37
46867,538,937,Analytics,view,2024-04-22T08:10:31
46868,766,382,Alerts,delete,2024-11-26T00:23:25
46869,1462,199,Dashboard Builder,view,2024-08-17T07:19:20
46870,1262,903,Custom Fields,view,2025-01-10T13:37:11
46871,1526,697,Integrations,share,2024-12-24T15:33:45
46872,723,627,Reports,edit,2024-11-08T13:55:20
46873,26,125,Custom Fields,view,2022-05-27T05:56:59
46874,509,316,Dashboard Builder,view,2024-02-08T09:57:19
46875,705,897,Reports,create,2025-01-24T07:59:18
46876,1691,236,Analytics,view,2022-12-09T22:11:52
46877,1897,606,Integrations,create,2025-02-02T07:14:11
46878,1041,507,Custom Fields,share,2024-05-07T10:47:16
46879,708,839,Workflow Automation,share,2025-01-31T10:48:45
46880,811,444,User Management,view,2024-11-13T19:44:17
46881,928,631,Dashboard Builder,view,2024-11-19T13:17:13
46882,1461,754,API,view,2024-12-09T09:05:14
46883,952,132,User Management,view,2023-05-11T11:53:54
46884,1124,796,Custom Fields,delete,2024-11-21T05:08:56
46885,706,961,Dashboard Builder,view,2025-02-14T17:20:26
46886,1019,486,Reports,create,2030-03-15T10:00:00
46887,1415,319,Analytics,view,2025-01-06T12:12:52
46888,145,815,Dashboard Builder,edit,2024-09-03T14:44:08
46889,522,468,Analytics,view,2024-11-14T08:56:18
46890,490,488,Dashboard Builder,view,2024-02-27T10:13:33
46891,388,306,Dashboard Builder,create,2024-05-10T08:21:18
46892,382,248,Reports,view,2025-02-06T08:59:19
46893,1776,318,Integrations,create,2023-09-01T15:04:02
46894,530,880,Custom Fields,view,2025-02-05T14:08:01
46895,1574,870,Reports,create,2024-08-12T14:36:22
46896,620,164,Analytics,view,2024-11-29T08:20:57
46897,310,414,Data Export,create,2023-09-19T12:53:40
46898,332,36,Custom Fields,view,2024-08-02T10:47:16
46899,1572,475,Reports,edit,2024-10-01T08:45:08
46900,1208,630,User Management,edit,2025-01-15T03:59:39
46901,962,68,Analytics,share,2024-01-11T14:08:57
46902,1956,795,Analytics,view,2022-04-19T13:30:50
46903,1360,486,Custom Fields,edit,2024-12-31T09:39:52
46904,872,524,Custom Fields,create,2025-02-06T07:31:59
46905,1056,377,Analytics,share,2025-01-17T14:06:06
46906,1418,899,Analytics,view,2023-08-03T16:10:52
46907,405,248,Reports,share,2024-09-11T02:50:16
46908,1265,991,Custom Fields,view,2024-11-08T21:21:07
46909,443,177,Dashboard Builder,view,2022-03-30T15:53:10
46910,1186,551,Reports,view,2022-10-21T08:46:04
46911,1993,333,Reports,view,2024-12-20T18:04:32
46912,318,50,Integrations,view,2023-10-12T19:46:52
46913,1337,681,Analytics,view,2024-11-21T12:04:17
46914,1638,235,Data Export,view,2024-01-16T13:34:09
46915,1458,734,Integrations,view,2025-02-26T00:27:43
46916,779,234,Custom Fields,create,2021-07-20T08:03:48
46917,718,656,Reports,view,2024-12-25T06:20:09
46918,796,210,Integrations,create,2024-09-02T14:31:38
46919,558,841,Analytics,share,2024-11-08T12:24:55
46920,1811,829,Reports,view,2025-02-04T12:14:25
46921,1379,85,Analytics,delete,2023-03-28T06:50:44
46922,1034,578,Dashboard Builder,view,2024-11-01T16:24:20
46923,1829,202,Alerts,share,2024-08-09T17:44:08
46924,1274,1,Custom Fields,view,2024-07-05T11:58:01
46925,563,75,Workflow Automation,create,2022-12-02T20:42:03
46926,805,872,API,view,2024-03-12T07:54:58
46927,1196,200,Dashboard Builder,view,2024-02-19T15:24:31
46928,1691,236,Analytics,view,2024-10-28T09:12:46
46929,650,111,Alerts,create,2025-02-24T15:46:49
46930,704,717,API,view,2024-08-02T15:37:48
46931,996,136,Workflow Automation,view,2024-12-06T08:34:55
46932,1325,414,Analytics,view,2025-01-23T13:44:30
46933,1186,551,Analytics,view,2021-03-05T00:30:08
46934,1320,478,Alerts,share,2024-09-09T15:47:22
46935,1893,928,Workflow Automation,view,2024-02-06T18:03:37
46936,430,147,Reports,view,2023-08-29T13:36:21
46937,194,531,Custom Fields,view,2024-10-18T13:19:00
46938,461,923,Analytics,view,2024-11-01T15:38:02
46939,912,311,Analytics,view,2024-04-04T07:29:36
46940,979,571,User Management,delete,2024-10-21T20:51:56
46941,248,842,Dashboard Builder,view,2021-06-25T10:33:43
46942,367,218,API,create,2025-02-05T14:20:53
46943,850,648,Data Export,view,2024-03-29T22:07:55
46944,1879,106,Alerts,edit,2024-03-28T08:37:57
46945,1285,238,Integrations,share,2024-12-30T08:48:50
46946,125,839,Analytics,view,2024-07-17T05:25:59
46947,1674,575,Data Export,share,2024-08-02T07:54:22
46948,1940,770,Analytics,create,2024-12-24T12:18:18
46949,256,861,Dashboard Builder,view,2025-02-04T12:12:02
46950,101,356,Custom Fields,view,2024-09-26T16:46:02
46951,382,248,Dashboard Builder,delete,2025-02-19T11:30:01
46952,1727,729,Analytics,view,2025-01-10T15:26:26
46953,1617,293,Reports,view,2024-10-18T15:05:09
46954,442,48,Workflow Automation,create,2023-07-07T14:45:11
46955,1312,416,Dashboard Builder,create,2024-09-20T09:46:08
46956,1212,562,API,create,2025-01-24T07:05:04
46957,1865,498,Integrations,view,2024-10-30T10:21:56
46958,405,248,Analytics,view,2024-08-16T06:09:42
46959,751,178,API,create,2023-12-09T18:16:19
46960,867,762,Reports,view,2023-12-08T20:26:55
46961,752,778,API,create,2023-08-25T10:50:34
46962,1575,661,Custom Fields,create,2025-01-23T17:17:28
46963,1845,201,User Management,share,2023-01-17T16:23:32
46964,1190,323,User Management,edit,2025-01-14T08:42:19
46965,1716,237,Custom Fields,view,2024-12-13T19:35:10
46966,231,39,Analytics,view,2024-12-25T18:20:36
46967,1686,564,API,view,2025-01-13T14:56:33
46968,1682,539,Data Export,view,2023-01-17T15:03:56
46969,341,623,Reports,view,2024-04-18T16:30:08
46970,1836,183,Analytics,create,2025-01-06T12:19:38
46971,1565,507,Integrations,view,2023-02-10T01:46:50
46972,544,67,Reports,edit,2024-05-23T11:02:39
46973,1337,681,Dashboard Builder,view,2024-11-28T06:23:40
46974,1182,151,Workflow Automation,create,2025-02-03T15:14:11
46975,999,914,Reports,view,2025-01-24T06:34:24
46976,1221,941,Reports,view,2030-03-15T10:00:00
46977,856,377,Reports,edit,2024-11-12T11:50:12
46978,1597,670,Custom Fields,view,2024-08-16T18:45:39
46979,401,79,Workflow Automation,create,2025-01-27T12:38:14
46980,764,9,Analytics,view,2024-12-30T13:51:58
46981,1428,948,Workflow Automation,view,2025-02-07T18:34:58
46982,536,961,Analytics,view,2024-06-22T15:02:16
46983,1617,293,Analytics,view,2024-10-31T14:32:43
46984,1686,564,Alerts,edit,2025-02-11T07:22:53
46985,615,994,User Management,create,2024-08-13T10:24:00
46986,150,330,Workflow Automation,view,2024-12-30T19:56:11
46987,1827,618,Dashboard Builder,view,2024-05-21T08:39:13
46988,860,78,Reports,view,2024-06-19T19:51:53
46989,131,249,Alerts,create,2024-02-21T16:06:31
46990,369,380,Alerts,view,2022-07-29T03:16:37
46991,996,136,Alerts,edit,2024-11-18T08:06:53
46992,1723,164,Reports,edit,2024-11-19T15:04:31
46993,1831,852,Workflow Automation,view,2025-01-27T21:13:50
46994,885,999,API,delete,2025-02-10T14:06:23
46995,56,675,Data Export,view,2023-11-11T13:58:13
46996,1311,172,Custom Fields,edit,2023-11-28T07:05:02
46997,128,292,Workflow Automation,create,2024-09-20T12:40:17
46998,1572,475,User Management,view,2024-08-20T11:51:17
46999,1617,293,Analytics,view,2025-01-06T07:43:16
47000,705,897,Workflow Automation,create,2025-01-07T14:22:44
47001,1734,141,Workflow Automation,create,2025-02-10T20:47:42
47002,967,169,Reports,view,2024-01-08T22:31:01
47003,1008,610,API,view,2024-12-23T08:27:53
47004,106,143,Custom Fields,create,2023-05-02T09:01:20
47005,711,889,Analytics,edit,2022-12-01T13:27:30
47006,168,102,Analytics,view,2024-06-11T06:53:38
47007,985,525,Reports,create,2030-03-15T10:00:00
47008,472,995,Reports,edit,2025-02-07T07:30:21
47009,183,44,Integrations,edit,2024-04-24T22:42:42
47010,372,144,Analytics,view,2025-01-31T15:00:17
47011,321,612,Custom Fields,view,2025-01-01T20:29:43
47012,1681,916,Data Export,create,2025-01-03T14:29:49
47013,1689,250,Dashboard Builder,share,2024-08-28T13:45:52
47014,69,501,Integrations,edit,2024-08-06T10:06:24
47015,353,317,Analytics,edit,2023-06-24T16:24:19
47016,1604,548,API,edit,2022-12-29T06:28:14
47017,545,288,API,share,2024-12-10T13:09:00
47018,287,801,Reports,create,2024-11-26T06:53:34
47019,1019,486,Reports,create,2025-02-08T23:48:36
47020,517,694,Dashboard Builder,view,2025-01-31T12:13:12
47021,1423,208,Dashboard Builder,view,2025-01-30T20:43:08
47022,124,362,Reports,view,2025-01-30T17:23:26
47023,1765,643,Analytics,view,2023-11-06T15:09:49
47024,899,71,Dashboard Builder,edit,2025-02-21T18:36:14
47025,31,469,Custom Fields,view,2025-01-24T07:46:43
47026,314,935,Dashboard Builder,edit,2024-07-23T12:24:14
47027,523,40,Workflow Automation,edit,2021-07-23T18:38:22
47028,284,569,Alerts,create,2024-10-03T15:13:18
47029,1025,988,Analytics,view,2024-01-02T04:05:36
47030,528,743,Analytics,delete,2025-02-28T14:06:57
47031,758,322,Workflow Automation,create,2023-11-16T16:58:58
47032,33,971,Reports,share,2024-03-15T13:27:27
47033,183,44,Reports,create,2024-03-14T10:00:26
47034,779,234,Data Export,create,2024-04-25T06:13:11
47035,386,238,Integrations,view,2025-02-06T13:12:13
47036,1970,362,Workflow Automation,edit,2025-01-15T13:12:47
47037,1789,424,Data Export,view,2024-09-13T15:56:50
47038,1340,399,Reports,view,2025-01-30T09:32:48
47039,1041,507,Integrations,create,2022-07-12T08:31:33
47040,1728,541,Integrations,edit,2025-01-22T16:10:03
47041,828,928,Dashboard Builder,view,2024-12-19T18:24:40
47042,861,896,API,create,2025-01-28T10:56:50
47043,171,237,Alerts,view,2024-09-18T07:49:03
47044,1472,475,Workflow Automation,view,2024-11-11T13:26:57
47045,1380,178,Dashboard Builder,create,2024-10-04T11:12:57
47046,853,860,Analytics,view,2025-01-23T15:15:07
47047,786,853,Custom Fields,edit,2025-01-30T15:06:33
47048,857,657,Data Export,view,2024-10-10T11:36:59
47049,1593,493,API,share,2025-01-17T10:11:22
47050,1803,53,Workflow Automation,share,2025-02-21T13:20:56
47051,529,241,Analytics,view,2023-12-18T20:50:13
47052,786,853,Analytics,view,2025-01-07T13:46:47
47053,1859,196,Custom Fields,view,2022-09-06T16:50:28
47054,850,648,Custom Fields,create,2024-06-25T14:47:20
47055,1944,754,Custom Fields,view,2024-10-23T11:19:29
47056,1417,445,Analytics,view,2025-01-13T13:42:19
47057,1795,958,Workflow Automation,share,2023-03-20T02:57:31
47058,1843,636,Reports,view,2024-11-05T14:32:59
47059,1825,893,Alerts,view,2025-01-01T19:25:16
47060,740,464,Reports,view,2024-08-27T18:23:26
47061,1011,903,User Management,edit,2024-11-29T12:31:31
47062,1010,634,User Management,view,2024-11-15T07:23:59
47063,1592,631,Reports,view,2024-12-18T07:38:10
47064,645,586,Alerts,create,2025-02-28T16:15:22
47065,989,750,Reports,share,2025-01-10T11:16:08
47066,887,551,Workflow Automation,create,2022-06-02T15:20:40
47067,84,928,Reports,view,2023-09-06T06:50:54
47068,1038,439,Reports,view,2024-06-28T14:14:49
47069,759,474,Analytics,share,2024-05-14T13:03:02
47070,1037,643,Reports,view,2024-10-29T10:16:20
47071,1378,254,Dashboard Builder,edit,2023-06-23T09:37:55
47072,584,928,Custom Fields,share,2024-12-20T11:22:28
47073,1907,134,API,share,2022-10-13T00:15:04
47074,912,311,Alerts,view,2024-06-17T10:06:38
47075,58,886,Analytics,share,2023-06-30T13:40:05
47076,1729,843,Reports,view,2024-03-19T22:26:48
47077,626,475,Dashboard Builder,view,2024-09-27T10:43:22
47078,1663,766,Alerts,share,2023-12-01T08:31:36
47079,881,53,Analytics,edit,2024-12-20T17:54:57
47080,884,334,Dashboard Builder,view,2025-01-10T17:17:20
47081,646,471,Dashboard Builder,view,2025-01-29T07:06:20
47082,1708,479,Reports,edit,2025-01-23T11:58:32
47083,658,908,Dashboard Builder,share,2024-11-21T10:13:29
47084,784,972,Dashboard Builder,view,2024-01-19T14:57:45
47085,1877,98,Analytics,view,2024-08-02T01:29:11
47086,853,860,Reports,share,2025-01-28T10:39:27
47087,462,207,Reports,view,2024-11-28T09:16:50
47088,1000,900,Custom Fields,view,2025-02-21T14:36:29
47089,1970,362,Analytics,view,2024-09-03T16:58:30
47090,1990,691,API,create,2025-02-24T16:06:18
47091,1449,541,User Management,edit,2025-01-25T15:58:15
47092,183,44,User Management,edit,2024-09-03T02:54:43
47093,1546,871,User Management,view,2023-10-17T02:24:46
47094,491,500,Integrations,edit,2024-12-13T09:53:57
47095,1681,916,Integrations,create,2025-01-17T05:57:37
47096,741,702,Workflow Automation,view,2025-02-03T11:07:31
47097,770,178,Analytics,create,2024-12-11T08:56:37
47098,1342,378,Dashboard Builder,view,2024-07-19T16:32:06
47099,1538,986,Workflow Automation,create,2024-02-29T18:20:29
47100,102,989,Custom Fields,share,2025-02-21T14:00:50
47101,804,425,Reports,create,2025-01-01T10:16:01
47102,1860,756,Data Export,edit,2024-11-21T17:00:51
47103,255,715,Workflow Automation,share,2024-03-08T09:45:33
47104,907,242,Reports,view,2024-12-03T08:34:17
47105,18,735,Reports,view,2030-03-15T10:00:00
47106,1853,820,Reports,create,2024-12-30T06:19:21
47107,1108,141,Alerts,view,2025-01-06T05:21:07
47108,1583,684,Reports,view,2024-12-31T10:32:40
47109,1243,733,API,create,2024-10-25T13:02:12
47110,1711,588,Reports,view,2025-02-17T08:47:15
47111,1093,135,Workflow Automation,edit,2023-09-18T06:48:23
47112,540,75,Integrations,share,2024-07-01T14:07:56
47113,267,422,Analytics,view,2024-03-17T11:27:22
47114,1510,489,Workflow Automation,view,2024-10-16T15:21:19
47115,406,325,API,view,2024-12-27T17:09:36
47116,687,619,Analytics,create,2024-12-02T10:32:50
47117,1892,216,Integrations,view,2024-04-02T13:45:40
47118,1113,57,Integrations,view,2025-01-30T05:31:37
47119,1217,158,API,edit,2021-01-08T08:53:39
47120,1640,887,Analytics,view,2025-01-22T08:08:19
47121,495,863,Dashboard Builder,share,2024-02-02T16:56:29
47122,1851,867,Analytics,view,2022-05-27T12:47:01
47123,1989,575,Workflow Automation,view,2024-09-13T21:36:31
47124,830,85,Reports,view,2025-02-14T19:11:23
47125,2000,840,Dashboard Builder,view,2023-06-23T13:31:18
47126,349,432,Dashboard Builder,view,2025-01-07T13:47:36
47127,1879,106,Workflow Automation,share,2024-08-22T19:45:55
47128,555,805,Analytics,edit,2024-11-25T08:17:34
47129,1112,998,Reports,create,2024-11-22T11:20:58
47130,712,206,Analytics,view,2025-02-26T14:14:30
47131,427,871,Analytics,create,2024-12-04T07:15:07
47132,811,444,Analytics,view,2024-05-17T02:51:35
47133,987,345,Workflow Automation,view,2024-12-13T12:13:00
47134,1669,314,API,create,2025-02-27T10:03:07
47135,12,513,Workflow Automation,view,2024-12-13T09:02:55
47136,675,266,Dashboard Builder,view,2024-04-09T12:29:09
47137,823,634,User Management,edit,2025-02-27T07:54:23
47138,1041,507,API,view,2023-12-15T18:18:12
47139,1679,371,Alerts,edit,2024-05-09T09:50:58
47140,1244,861,Custom Fields,view,2025-02-19T04:12:05
47141,1558,607,Alerts,edit,2025-02-22T16:27:37
47142,1676,596,Reports,edit,2024-12-31T16:32:52
47143,546,389,User Management,share,2024-03-07T11:03:04
47144,1549,277,Analytics,view,2024-04-19T12:18:21
47145,1226,291,Dashboard Builder,view,2023-10-23T08:18:23
47146,1023,422,Data Export,view,2025-01-21T10:46:15
47147,214,712,Analytics,share,2024-05-16T09:33:20
47148,661,16,Reports,view,2024-04-22T14:41:31
47149,1506,907,Data Export,edit,2025-02-28T08:57:42
47150,910,771,Dashboard Builder,create,2023-06-01T09:44:18
47151,522,468,Dashboard Builder,edit,2024-12-09T06:29:58
47152,1508,222,API,view,2024-07-10T07:15:58
47153,868,773,Reports,view,2025-02-06T14:11:37
47154,1697,714,Dashboard Builder,share,2023-09-22T11:12:16
47155,1225,373,Alerts,view,2024-08-15T16:10:49
47156,357,306,Workflow Automation,edit,2020-04-06T14:31:26
47157,159,714,Custom Fields,view,2024-06-18T08:58:50
47158,1222,764,User Management,create,2021-06-07T16:16:28
47159,1958,34,Analytics,view,2023-04-12T08:02:15
47160,568,579,Dashboard Builder,create,2024-08-30T20:31:49
47161,808,771,Alerts,edit,2024-06-21T14:29:09
47162,1376,531,Integrations,create,2025-01-13T13:32:06
47163,799,468,Dashboard Builder,view,2025-02-20T16:22:01
47164,470,658,Alerts,view,2025-02-10T08:49:45
47165,520,69,API,share,2025-01-16T12:23:50
47166,711,889,Integrations,view,2023-05-02T10:16:21
47167,1058,893,Analytics,edit,2025-01-14T12:58:43
47168,945,491,Dashboard Builder,view,2024-10-25T06:09:15
47169,1141,680,Custom Fields,view,2024-12-11T18:50:07
47170,1056,377,Analytics,view,2025-01-10T15:44:29
47171,1276,370,Analytics,view,2024-12-25T15:00:56
47172,1126,451,Dashboard Builder,edit,2025-02-07T16:57:14
47173,500,753,Dashboard Builder,view,2024-12-02T13:51:23
47174,718,656,Alerts,view,2023-07-18T17:32:28
47175,1010,634,Data Export,create,2024-09-15T20:02:07
47176,530,880,Alerts,delete,2025-02-07T15:52:42
47177,374,42,Data Export,share,2024-12-23T17:03:21
47178,595,190,Alerts,create,2024-01-11T08:24:30
47179,776,732,Data Export,edit,2025-02-21T19:22:41
47180,1866,907,Data Export,view,2025-02-10T09:34:06
47181,360,44,Analytics,view,2024-07-26T14:14:20
47182,388,306,Reports,share,2023-12-22T15:25:33
47183,903,761,Alerts,create,2024-12-23T17:15:24
47184,1433,143,Data Export,view,2024-05-28T09:15:59
47185,1902,643,Reports,view,2024-11-11T08:04:28
47186,1277,713,Analytics,view,2023-05-22T15:06:51
47187,1004,231,Custom Fields,view,2025-01-14T06:56:31
47188,432,355,Analytics,view,2022-08-17T00:42:52
47189,529,241,Analytics,edit,2024-03-15T08:29:08
47190,503,17,Workflow Automation,edit,2024-06-05T23:18:00
47191,1263,694,Custom Fields,create,2025-01-10T10:42:22
47192,366,56,Analytics,view,2024-02-23T08:50:11
47193,44,522,Workflow Automation,create,2023-05-31T11:17:27
47194,1148,942,Custom Fields,view,2024-02-10T11:05:52
47195,431,345,Dashboard Builder,view,2025-01-29T11:09:59
47196,210,29,Integrations,share,2025-02-11T17:49:09
47197,1477,880,Workflow Automation,edit,2024-10-11T13:06:11
47198,185,628,Analytics,view,2024-06-21T05:26:05
47199,1327,675,Dashboard Builder,view,2024-03-14T15:53:49
47200,1355,942,User Management,edit,2025-02-14T17:03:39
47201,1245,141,Dashboard Builder,view,2024-11-22T02:04:31
47202,812,897,Reports,view,2025-02-14T16:05:34
47203,587,173,Alerts,view,2023-04-25T06:46:30
47204,255,715,Data Export,delete,2024-01-26T23:42:12
47205,1402,431,Analytics,view,2024-12-20T18:42:06
47206,1503,13,Dashboard Builder,view,2024-09-20T15:06:45
47207,1393,427,Custom Fields,view,2024-12-11T15:45:10
47208,1565,507,API,edit,2021-03-09T22:04:40
47209,284,569,Custom Fields,edit,2024-11-18T11:06:07
47210,1593,493,Dashboard Builder,view,2025-02-10T16:55:02
47211,587,173,Reports,view,2024-01-12T05:29:50
47212,443,177,Alerts,view,2023-07-07T08:39:46
47213,1780,853,Analytics,view,2025-02-05T13:13:12
47214,370,837,Analytics,delete,2024-09-27T14:50:40
47215,1969,460,Alerts,view,2025-01-09T05:45:00
47216,932,59,Reports,create,2025-01-08T09:42:53
47217,187,298,API,edit,2025-01-23T13:06:49
47218,1795,958,Workflow Automation,edit,2023-01-12T08:00:00
47219,307,922,API,create,2025-01-17T15:22:23
47220,727,82,Alerts,share,2025-02-17T16:48:13
47221,1187,301,Workflow Automation,create,2024-09-02T14:04:28
47222,144,377,Reports,view,2024-10-28T07:48:34
47223,1904,223,Dashboard Builder,create,2025-01-17T15:35:55
47224,1605,662,Alerts,share,2024-05-30T16:10:33
47225,1100,15,Dashboard Builder,create,2023-09-25T08:59:20
47226,1827,618,Analytics,view,2023-08-04T11:12:51
47227,395,290,Analytics,view,2025-01-08T07:22:48
47228,1288,476,Analytics,view,2025-02-13T08:42:32
47229,307,922,Analytics,create,2024-12-18T09:25:04
47230,1424,750,Data Export,edit,2024-12-13T16:08:36
47231,1341,497,Analytics,create,2024-10-12T09:37:59
47232,313,495,Dashboard Builder,view,2024-10-01T13:04:37
47233,396,39,Reports,edit,2025-02-03T16:01:58
47234,1577,412,Data Export,edit,2024-10-30T18:18:42
47235,350,975,User Management,view,2024-11-20T06:00:47
47236,179,709,Reports,view,2025-01-31T13:29:44
47237,1961,769,Alerts,create,2024-06-28T06:32:29
47238,692,844,Reports,view,2024-11-08T09:13:16
47239,287,801,Alerts,share,2023-07-28T06:19:01
47240,1813,795,Dashboard Builder,view,2023-04-14T09:02:08
47241,1695,928,Dashboard Builder,edit,2023-02-10T13:22:06
47242,861,896,Dashboard Builder,create,2024-12-24T10:13:00
47243,131,249,Dashboard Builder,create,2024-08-09T08:14:15
47244,104,835,Alerts,view,2030-03-15T10:00:00
47245,324,96,Integrations,view,2025-01-17T20:08:48
47246,1708,479,Reports,view,2025-01-22T04:45:28
47247,1070,655,Reports,view,2025-02-22T12:42:23
47248,651,395,Reports,share,2022-04-19T16:21:44
47249,1467,234,Dashboard Builder,share,2024-10-29T13:54:29
47250,1290,83,Data Export,create,2025-02-20T08:25:55
47251,1882,974,Dashboard Builder,view,2030-03-15T10:00:00
47252,1370,569,Reports,view,2024-11-15T08:35:26
47253,716,795,Alerts,view,2023-12-15T10:07:20
47254,316,278,Dashboard Builder,create,2024-06-14T02:25:18
47255,1342,378,Reports,view,2024-10-25T13:51:23
47256,211,345,Analytics,view,2024-10-22T09:53:07
47257,1174,202,Workflow Automation,create,2024-02-13T09:17:51
47258,110,843,Workflow Automation,view,2023-08-14T15:22:09
47259,576,522,Dashboard Builder,view,2024-10-29T09:51:02
47260,1036,837,Reports,view,2023-03-31T18:31:30
47261,1374,42,Alerts,delete,2025-01-01T07:12:14
47262,1356,894,Custom Fields,view,2024-05-12T10:15:44
47263,1755,841,Custom Fields,create,2025-02-26T17:01:51
47264,1319,939,API,create,2025-01-08T09:10:44
47265,1680,258,Workflow Automation,view,2024-10-22T04:59:22
47266,725,345,Dashboard Builder,view,2024-09-25T09:40:25
47267,1263,694,Custom Fields,view,2025-01-28T15:29:46
47268,1060,83,Custom Fields,share,2024-12-27T12:37:40
47269,1574,870,Alerts,view,2024-03-14T07:43:16
47270,199,481,Dashboard Builder,view,2024-07-03T13:47:15
47271,985,525,Analytics,edit,2023-06-01T23:07:39
47272,929,353,Analytics,view,2023-12-11T08:32:00
47273,439,800,Analytics,edit,2023-09-21T17:12:34
47274,880,185,API,edit,2025-01-28T15:46:09
47275,901,866,Dashboard Builder,view,2024-07-05T13:53:53
47276,1643,989,Reports,view,2024-09-06T07:58:24
47277,35,953,Reports,view,2023-03-24T13:44:10
47278,1162,574,Dashboard Builder,view,2025-02-06T11:05:06
47279,1152,924,Dashboard Builder,view,2024-10-17T09:31:18
47280,1852,844,Reports,share,2025-02-07T14:36:38
47281,1562,283,Analytics,view,2024-12-09T11:10:20
47282,803,86,Workflow Automation,view,2025-01-28T07:13:03
47283,1810,813,Analytics,create,2022-07-29T11:04:49
47284,816,9,User Management,view,2025-01-31T17:53:50
47285,1603,30,Integrations,edit,2024-12-02T21:47:10
47286,1177,320,Dashboard Builder,edit,2025-02-07T17:39:45
47287,1181,255,Reports,share,2025-02-04T12:00:11
47288,95,340,Custom Fields,view,2023-07-18T10:52:10
47289,833,403,User Management,view,2021-12-31T11:32:25
47290,1289,690,Custom Fields,view,2024-07-26T08:27:23
47291,632,71,Reports,create,2025-02-28T11:23:24
47292,1487,21,API,edit,2024-07-24T07:52:36
47293,1300,705,Custom Fields,view,2025-01-24T13:41:22
47294,1894,445,Dashboard Builder,view,2025-02-11T08:19:14
47295,762,916,Analytics,view,2024-08-16T07:20:23
47296,122,337,Dashboard Builder,edit,2023-04-14T20:28:26
47297,311,897,Analytics,view,2025-01-11T15:32:55
47298,813,729,Reports,view,2025-01-22T05:04:40
47299,416,123,Data Export,create,2023-09-22T08:30:03
47300,1198,581,Alerts,view,2025-02-04T08:55:11
47301,1464,955,Analytics,view,2023-01-03T13:19:40
