contact_role_id,contact_id,opp_id,role,is_primary
5778,2218,3716,Champion,True
5779,2281,3716,Technical Evaluator,False
5780,2640,3717,Economic Buyer,True
5781,1012,3718,Legal Reviewer,False
5782,514,3719,Economic Buyer,True
5783,1109,3719,Coach,False
5784,2019,3719,Executive Sponsor,True
5785,1358,3720,End User,False
5786,1634,3721,Champion,True
5787,700,3721,Coach,False
5788,185,3722,Champion,True
5789,1389,3723,End User,False
5790,1804,2910,End User,False
5791,2830,2910,Legal Reviewer,False
5792,2119,3725,Executive Sponsor,True
5793,1996,3725,Technical Evaluator,False
5794,1191,3725,Champion,True
5795,2670,3726,Coach,False
5796,1356,3727,End User,False
5797,935,3727,Technical Evaluator,False
5798,2825,3728,Blocker,False
5799,73,3729,Executive Sponsor,True
5800,323,3729,End User,False
5801,2622,3729,Champion,True
5802,1703,3729,Economic Buyer,True
5803,2438,2334,End User,False
5804,236,2334,Champion,True
5805,1118,3731,Economic Buyer,True
5806,2329,3731,Champion,True
5807,1476,3732,Economic Buyer,True
5808,948,3733,End User,False
5809,932,3733,Champion,True
5810,2192,3733,Legal Reviewer,False
5811,1161,3734,Champion,True
5812,2188,3735,End User,False
5813,292,3736,Technical Evaluator,False
5814,1262,3736,Champion,True
5815,147,3737,Champion,True
5816,417,3737,Executive Sponsor,True
5817,2662,3737,Coach,False
5818,1056,3737,Technical Evaluator,False
5819,482,3738,Technical Evaluator,False
5820,1836,3739,Champion,True
5821,2029,3740,End User,False
5822,831,3741,End User,False
5823,636,3742,Champion,True
5824,891,3743,Economic Buyer,True
5825,2589,3743,Legal Reviewer,False
5826,207,3744,Technical Evaluator,False
5827,392,3744,Champion,True
5828,647,3744,Blocker,False
5829,1307,3744,Coach,False
5830,2489,3745,Technical Evaluator,False
5831,2179,3745,Coach,False
5832,1418,3746,Technical Evaluator,False
5833,829,3746,Blocker,False
5834,1149,3747,Champion,True
5835,719,3748,Champion,True
5836,1007,3749,Champion,True
5837,1482,3750,Technical Evaluator,False
5838,1222,3750,Legal Reviewer,False
5839,1543,3751,Economic Buyer,True
5840,2206,3751,Legal Reviewer,False
5841,2514,3752,End User,False
5842,618,3752,Blocker,False
5843,404,3752,Economic Buyer,True
5844,971,3753,Technical Evaluator,False
5845,1240,3753,Economic Buyer,True
5846,321,3754,Executive Sponsor,True
5847,1017,3754,Champion,True
5848,2794,3755,Champion,True
5849,1010,3756,Technical Evaluator,False
5850,576,3757,Legal Reviewer,False
5851,2488,3757,Technical Evaluator,False
5852,991,3758,Economic Buyer,True
5853,1527,3758,Executive Sponsor,True
5854,628,1014,Technical Evaluator,False
5855,2150,1014,Champion,True
5856,2737,3761,Blocker,False
5857,1563,3440,Technical Evaluator,False
5858,997,3763,Economic Buyer,True
5859,1339,3764,End User,False
5860,2633,3765,Technical Evaluator,False
5861,1358,3765,Blocker,False
5862,440,3765,Executive Sponsor,True
5863,2942,3765,Legal Reviewer,False
5864,2996,3766,End User,False
5865,245,3767,Economic Buyer,True
5866,2439,3768,Technical Evaluator,False
5867,1868,3768,End User,False
5868,1444,3769,Champion,True
5869,2428,3770,Blocker,False
5870,2307,3770,Coach,False
5871,401,3771,Technical Evaluator,False
5872,1072,3771,Economic Buyer,True
5873,411,3772,Champion,True
5874,2923,3772,Technical Evaluator,False
5875,822,3772,End User,False
5876,2319,3772,Legal Reviewer,False
5877,2123,3773,Executive Sponsor,True
5878,2012,3774,Coach,False
5879,2329,3775,End User,False
5880,1118,3775,Executive Sponsor,True
5881,2913,3776,Executive Sponsor,True
5882,904,3777,Blocker,False
5883,728,3777,Technical Evaluator,False
5884,333,3777,Economic Buyer,True
5885,127,3778,Economic Buyer,True
5886,1161,3778,Executive Sponsor,True
5887,2653,3779,Technical Evaluator,False
5888,2827,3779,Champion,True
5889,2473,3781,Champion,True
5890,2525,3782,Technical Evaluator,False
5891,2168,3783,Champion,True
5892,777,3784,Technical Evaluator,False
5893,1644,3784,Champion,True
5894,1626,3785,Champion,True
5895,107,3785,Technical Evaluator,False
5896,1337,3785,Coach,False
5897,1646,3786,Technical Evaluator,False
5898,11,3787,Technical Evaluator,False
5899,2455,3787,End User,False
5900,1169,3788,Technical Evaluator,False
5901,2248,3789,Economic Buyer,True
5902,2874,3789,Champion,True
5903,2424,3790,Champion,True
5904,2791,3790,Executive Sponsor,True
5905,1636,3791,End User,False
5906,979,3791,Technical Evaluator,False
5907,1730,3792,Technical Evaluator,False
5908,2137,3793,Champion,True
5909,2250,3794,Technical Evaluator,False
5910,319,3795,Technical Evaluator,False
5911,2435,3796,Blocker,False
5912,1346,3797,Champion,True
5913,2303,3797,End User,False
5914,2864,3798,Champion,True
5915,1559,3798,Economic Buyer,True
5916,1486,3799,Champion,True
5917,901,3799,Coach,False
5918,6,3799,Executive Sponsor,True
5919,395,3800,Economic Buyer,True
5920,197,3800,End User,False
5921,1161,3801,Economic Buyer,True
5922,127,3801,Technical Evaluator,False
5923,2217,3802,End User,False
5924,2471,3803,Technical Evaluator,False
5925,2209,3803,End User,False
5926,1396,3804,Technical Evaluator,False
5927,228,3804,Legal Reviewer,False
5928,197,3805,Technical Evaluator,False
5929,395,3805,Economic Buyer,True
5930,324,3806,Legal Reviewer,False
5931,1817,3807,End User,False
5932,831,3807,Champion,True
5933,1316,3808,Executive Sponsor,True
5934,1907,3809,End User,False
5935,1427,3810,Coach,False
5936,477,3811,Champion,True
5937,2273,3812,Technical Evaluator,False
5938,2090,3812,Champion,True
5939,964,3813,Technical Evaluator,False
5940,2972,3814,Coach,False
5941,1069,3815,Executive Sponsor,True
5942,2585,3815,Coach,False
5943,2697,3815,Legal Reviewer,False
5944,2187,3815,Champion,True
5945,583,3816,Champion,True
5946,2584,3816,Legal Reviewer,False
5947,1856,3816,Coach,False
5948,170,3817,Champion,True
5949,1480,3817,Technical Evaluator,False
5950,969,3818,Blocker,False
5951,2594,3818,Legal Reviewer,False
5952,217,3819,Executive Sponsor,True
5953,1196,3820,Executive Sponsor,True
5954,936,3821,Blocker,False
5955,1934,3822,Technical Evaluator,False
5956,785,3822,Economic Buyer,True
5957,2568,3823,End User,False
5958,1548,3823,Technical Evaluator,False
5959,761,3823,Champion,True
5960,1389,1616,Coach,False
5961,542,3825,Executive Sponsor,True
5962,572,3825,Champion,True
5963,1272,3826,Executive Sponsor,True
5964,1801,3828,End User,False
5965,1166,3829,Champion,True
5966,1379,3829,Technical Evaluator,False
5967,2494,3830,Champion,True
5968,987,2783,End User,False
5969,2762,3832,Technical Evaluator,False
5970,547,3833,End User,False
5971,1206,3833,Blocker,False
5972,1296,3834,Technical Evaluator,False
5973,1982,3835,Champion,True
5974,1010,3836,Technical Evaluator,False
5975,1238,3837,Champion,True
5976,1208,3838,Blocker,False
5977,1224,3838,Technical Evaluator,False
5978,2689,3839,Champion,True
5979,1588,3839,End User,False
5980,696,3840,Executive Sponsor,True
5981,242,1667,Champion,True
5982,2105,1667,Economic Buyer,True
5983,770,1667,Technical Evaluator,False
5984,1441,1667,Blocker,False
5985,692,3842,Blocker,False
5986,208,3842,Champion,True
5987,311,3843,Economic Buyer,True
5988,2775,3843,Coach,False
5989,1533,3844,Champion,True
5990,599,3845,Coach,False
5991,1549,3845,Champion,True
5992,2378,3846,Champion,True
5993,1088,3847,Executive Sponsor,True
5994,2897,3847,Technical Evaluator,False
5995,1092,3848,Technical Evaluator,False
5996,2290,3849,Technical Evaluator,False
5997,841,3850,Economic Buyer,True
5998,690,3850,Executive Sponsor,True
5999,1635,3850,Legal Reviewer,False
6000,636,3851,Technical Evaluator,False
6001,1715,3852,Champion,True
6002,1468,3852,Coach,False
6003,2300,3852,Economic Buyer,True
6004,386,3853,Executive Sponsor,True
6005,2722,3853,Coach,False
6006,1940,3853,Champion,True
6007,2883,3854,Champion,True
6008,2964,3854,Coach,False
6009,2339,3855,Champion,True
6010,1961,3855,Blocker,False
6011,853,3855,Economic Buyer,True
6012,912,3856,Coach,False
6013,2808,3856,Technical Evaluator,False
6014,2525,3856,Blocker,False
6015,1228,3857,Champion,True
6016,1789,3857,Technical Evaluator,False
6017,2608,3858,End User,False
6018,2756,3858,Champion,True
6019,1380,3859,Executive Sponsor,True
6020,1448,3860,Champion,True
6021,1552,3861,End User,False
6022,1476,3862,Economic Buyer,True
6023,2926,3863,Economic Buyer,True
6024,2859,3863,Technical Evaluator,False
6025,616,3864,Coach,False
6026,747,3864,Champion,True
6027,2931,3866,Technical Evaluator,False
6028,919,3867,Coach,False
6029,1919,3867,Economic Buyer,True
6030,1712,3868,Technical Evaluator,False
6031,2094,3869,Coach,False
6032,252,3869,End User,False
6033,1113,3870,Technical Evaluator,False
6034,761,3871,Champion,True
6035,2360,3872,Coach,False
6036,2737,3873,Executive Sponsor,True
6037,2614,3874,Champion,True
6038,1901,3875,Technical Evaluator,False
6039,1658,3876,Blocker,False
6040,1072,3877,Economic Buyer,True
6041,127,3878,Champion,True
6042,1636,3879,Coach,False
6043,1157,3881,Legal Reviewer,False
6044,1880,3881,Executive Sponsor,True
6045,1990,3881,Technical Evaluator,False
6046,2793,3882,Champion,True
6047,1925,3882,End User,False
6048,1796,3883,Champion,True
6049,848,3883,Economic Buyer,True
6050,14,3884,Blocker,False
6051,1207,3884,Champion,True
6052,1974,3885,Technical Evaluator,False
6053,2177,3886,Technical Evaluator,False
6054,2984,3887,Coach,False
6055,1017,3887,Champion,True
6056,2242,3888,Legal Reviewer,False
6057,2095,3889,Technical Evaluator,False
6058,183,3890,Champion,True
6059,35,3890,Technical Evaluator,False
6060,258,3891,Technical Evaluator,False
6061,1016,3891,Coach,False
6062,2442,3892,Champion,True
6063,2365,3892,Coach,False
6064,2534,3893,Economic Buyer,True
6065,2552,3894,Economic Buyer,True
6066,2118,3895,End User,False
6067,2102,3896,Economic Buyer,True
6068,1351,3896,Champion,True
6069,2713,449,Champion,True
6070,2936,3898,Champion,True
6071,220,3898,End User,False
6072,933,3899,Economic Buyer,True
6073,160,3900,Blocker,False
6074,2876,3901,End User,False
6075,690,3902,Legal Reviewer,False
6076,195,3903,End User,False
6077,2217,3903,Economic Buyer,True
6078,264,3903,Technical Evaluator,False
6079,233,3904,Economic Buyer,True
6080,1356,3904,Executive Sponsor,True
6081,740,3905,Champion,True
6082,2827,3905,Economic Buyer,True
6083,889,3906,Legal Reviewer,False
6084,1458,3907,Technical Evaluator,False
6085,760,3907,Champion,True
6086,1407,3908,Executive Sponsor,True
6087,1702,3909,Economic Buyer,True
6088,437,3909,Champion,True
6089,158,3909,End User,False
6090,2972,3910,Legal Reviewer,False
6091,1252,3911,Economic Buyer,True
6092,2342,3911,Blocker,False
6093,603,3912,Economic Buyer,True
6094,750,3912,Coach,False
6095,1579,3912,Champion,True
6096,302,3912,End User,False
6097,1132,3912,Blocker,False
6098,171,3913,Champion,True
6099,813,3914,Champion,True
6100,966,3914,Coach,False
6101,1292,3915,Champion,True
6102,2089,3916,End User,False
6103,1391,3916,Economic Buyer,True
6104,443,3916,Champion,True
6105,844,3917,Economic Buyer,True
6106,2847,3917,Coach,False
6107,2817,3918,Champion,True
6108,1238,3919,Economic Buyer,True
6109,2611,3920,Technical Evaluator,False
6110,1285,3920,Economic Buyer,True
6111,2956,3921,Economic Buyer,True
6112,2835,3923,End User,False
6113,184,3923,Coach,False
6114,2315,3925,Technical Evaluator,False
6115,1996,3926,Legal Reviewer,False
6116,911,3927,Blocker,False
6117,139,3928,Coach,False
6118,2983,3929,End User,False
6119,1189,3930,Champion,True
6120,1979,3930,Blocker,False
6121,1900,3930,End User,False
6122,2152,3931,Executive Sponsor,True
6123,1518,3931,Economic Buyer,True
6124,2503,3931,End User,False
6125,313,3932,Economic Buyer,True
6126,2967,3933,Economic Buyer,True
6127,769,3934,Technical Evaluator,False
6128,404,3935,Champion,True
6129,1427,2184,End User,False
6130,1589,3937,Champion,True
6131,732,3938,End User,False
6132,2298,3938,Technical Evaluator,False
6133,134,3939,Technical Evaluator,False
6134,926,2865,Champion,True
6135,237,2865,Technical Evaluator,False
6136,2436,3941,Economic Buyer,True
6137,646,1595,Coach,False
6138,2049,3943,Legal Reviewer,False
6139,498,3943,End User,False
6140,2466,3944,End User,False
6141,564,3944,Executive Sponsor,True
6142,560,3945,Executive Sponsor,True
6143,288,3945,Economic Buyer,True
6144,2261,3946,Champion,True
6145,1777,3946,Economic Buyer,True
6146,2171,3947,Champion,True
6147,477,3948,Technical Evaluator,False
6148,2446,3949,Coach,False
6149,1524,3949,Executive Sponsor,True
6150,787,3950,Technical Evaluator,False
6151,676,3951,Executive Sponsor,True
6152,1169,3952,End User,False
6153,2327,3953,Economic Buyer,True
6154,1541,3954,Champion,True
6155,2929,3955,Economic Buyer,True
6156,1571,3955,Coach,False
6157,769,3955,End User,False
6158,916,3956,Blocker,False
6159,2879,3956,End User,False
6160,2931,3957,Technical Evaluator,False
6161,2679,3958,Economic Buyer,True
6162,457,3959,Blocker,False
6163,2876,3959,Technical Evaluator,False
6164,2743,3960,Champion,True
6165,2716,3961,Champion,True
6166,173,3961,Executive Sponsor,True
6167,489,3962,Technical Evaluator,False
6168,1090,3962,Champion,True
6169,2464,3963,End User,False
6170,2414,3963,Legal Reviewer,False
6171,2382,3964,Blocker,False
6172,636,3965,Champion,True
6173,454,3966,Economic Buyer,True
6174,2765,3967,End User,False
6175,1254,3967,Technical Evaluator,False
6176,2809,3967,Blocker,False
6177,652,3968,Coach,False
6178,2586,3969,Champion,True
6179,61,3969,Technical Evaluator,False
6180,2746,3970,End User,False
6181,447,3971,Technical Evaluator,False
6182,1077,3971,Champion,True
6183,2957,3972,Technical Evaluator,False
6184,430,3973,Economic Buyer,True
6185,185,3973,Technical Evaluator,False
6186,477,3544,Legal Reviewer,False
6187,2922,3975,Technical Evaluator,False
6188,960,3976,End User,False
6189,595,3977,Coach,False
6190,1606,3977,Technical Evaluator,False
6191,2372,3978,Champion,True
6192,416,3980,End User,False
6193,968,3981,Champion,True
6194,1500,3981,Blocker,False
6195,2410,3982,Blocker,False
6196,929,3983,Champion,True
6197,1221,3984,Legal Reviewer,False
6198,1183,3985,Economic Buyer,True
6199,648,3986,Champion,True
6200,1393,3987,Blocker,False
6201,1770,539,Economic Buyer,True
6202,2357,539,Technical Evaluator,False
6203,1284,3989,Technical Evaluator,False
6204,1414,3989,Blocker,False
6205,2915,3990,Coach,False
6206,44,3991,Economic Buyer,True
6207,2238,3992,Coach,False
6208,2971,3993,Economic Buyer,True
6209,472,3994,Economic Buyer,True
6210,2983,3996,End User,False
6211,1113,3997,Blocker,False
6212,992,3998,Technical Evaluator,False
6213,419,3999,Technical Evaluator,False
6214,2878,4000,Blocker,False
6215,461,4001,Coach,False
6216,325,4002,End User,False
6217,2364,4002,Champion,True
6218,2079,4002,Technical Evaluator,False
6219,854,4003,Champion,True
6220,531,4003,Technical Evaluator,False
6221,1177,4004,Legal Reviewer,False
6222,2620,4004,Economic Buyer,True
6223,1430,4005,Technical Evaluator,False
6224,2636,4006,Champion,True
6225,653,4006,End User,False
6226,1093,4006,Coach,False
6227,1645,4007,Technical Evaluator,False
6228,291,4008,Technical Evaluator,False
6229,347,4009,Technical Evaluator,False
6230,2973,4010,End User,False
6231,2045,4011,Executive Sponsor,True
6232,2228,4011,End User,False
6233,1296,4012,Technical Evaluator,False
6234,2105,4013,Technical Evaluator,False
6235,1838,4014,Legal Reviewer,False
6236,379,4014,End User,False
6237,1685,4015,Technical Evaluator,False
6238,1119,4015,Champion,True
6239,1313,2778,Economic Buyer,True
6240,1757,4017,Coach,False
6241,1427,4018,Economic Buyer,True
6242,635,4019,End User,False
6243,2154,4020,Champion,True
6244,1472,4021,Legal Reviewer,False
6245,2909,4022,Champion,True
6246,1730,4023,Technical Evaluator,False
6247,161,4024,End User,False
6248,94,4025,End User,False
6249,2155,4025,Economic Buyer,True
6250,2134,4025,Technical Evaluator,False
6251,1937,4026,Technical Evaluator,False
6252,63,4027,Champion,True
6253,1158,4028,End User,False
6254,1091,4028,Technical Evaluator,False
6255,1888,4029,End User,False
6256,405,4029,Technical Evaluator,False
6257,2371,4029,Coach,False
6258,2020,4029,Executive Sponsor,True
6259,1993,4030,Blocker,False
6260,389,4030,Technical Evaluator,False
6261,909,4030,Champion,True
6262,2169,4031,Blocker,False
6263,2779,4032,Champion,True
6264,1239,4032,Legal Reviewer,False
6265,1945,4033,Champion,True
6266,936,4034,Champion,True
6267,1389,4035,End User,False
6268,1061,4036,Economic Buyer,True
6269,2419,4037,Executive Sponsor,True
6270,330,4037,Champion,True
6271,2888,4038,Economic Buyer,True
6272,1925,4039,Champion,True
6273,2793,4039,Legal Reviewer,False
6274,2917,4039,Blocker,False
6275,958,4040,Champion,True
6276,1339,4040,Technical Evaluator,False
6277,1440,4040,Coach,False
6278,2360,4041,Economic Buyer,True
6279,1906,4041,End User,False
6280,1476,4042,Coach,False
6281,1788,4043,End User,False
6282,1320,4045,Technical Evaluator,False
6283,430,4046,End User,False
6284,2213,4046,Coach,False
6285,2195,4047,Champion,True
6286,589,4047,Legal Reviewer,False
6287,2622,4048,Economic Buyer,True
6288,1077,4049,Technical Evaluator,False
6289,447,4049,Champion,True
6290,2712,4050,Technical Evaluator,False
6291,1665,4051,Technical Evaluator,False
6292,463,4052,Coach,False
6293,2856,4053,Technical Evaluator,False
6294,974,4053,Executive Sponsor,True
6295,2399,4054,End User,False
6296,662,4054,Economic Buyer,True
6297,2207,4054,Technical Evaluator,False
6298,2646,4054,Champion,True
6299,183,4055,Executive Sponsor,True
6300,42,4056,Technical Evaluator,False
6301,2415,4057,Coach,False
6302,2982,4057,Champion,True
6303,163,4058,Economic Buyer,True
6304,1107,4058,Blocker,False
6305,2800,4059,Executive Sponsor,True
6306,591,4059,Blocker,False
6307,695,4060,Economic Buyer,True
6308,819,1353,Champion,True
6309,1997,4062,Economic Buyer,True
6310,2708,4063,Coach,False
6311,696,4063,Legal Reviewer,False
6312,516,4064,Champion,True
6313,2809,4065,Champion,True
6314,266,4066,Economic Buyer,True
6315,162,4066,Technical Evaluator,False
6316,132,4066,Coach,False
6317,967,4067,Coach,False
6318,2138,4067,Executive Sponsor,True
6319,2018,4068,Champion,True
6320,1512,4069,Champion,True
6321,1203,4070,Executive Sponsor,True
6322,2606,4070,End User,False
6323,2737,4071,End User,False
6324,1396,4072,Executive Sponsor,True
6325,228,4072,Blocker,False
6326,1382,4073,Technical Evaluator,False
6327,2540,4073,Blocker,False
6328,2603,4074,Champion,True
6329,174,4075,End User,False
6330,560,4076,Champion,True
6331,2962,4077,Technical Evaluator,False
6332,1852,4078,Champion,True
6333,2817,4079,Technical Evaluator,False
6334,1711,4080,Legal Reviewer,False
6335,1063,4081,End User,False
6336,30,4081,Economic Buyer,True
6337,1742,4082,Technical Evaluator,False
6338,2942,4083,Champion,True
6339,1358,4083,Blocker,False
6340,2633,4083,End User,False
6341,2493,4084,Technical Evaluator,False
6342,1282,4084,Champion,True
6343,1684,4085,End User,False
6344,282,4085,Economic Buyer,True
6345,1358,4086,Technical Evaluator,False
6346,2034,4086,Economic Buyer,True
6347,1625,4087,Blocker,False
6348,1707,4087,Technical Evaluator,False
6349,1684,4088,Champion,True
6350,282,4088,Coach,False
6351,2487,4089,Coach,False
6352,63,4089,Technical Evaluator,False
6353,1260,4090,End User,False
6354,2904,4090,Legal Reviewer,False
6355,2645,4091,End User,False
6356,2336,3884,Champion,True
6357,1769,3884,Executive Sponsor,True
6358,1071,3884,Technical Evaluator,False
6359,2605,4093,Technical Evaluator,False
6360,2242,4093,Legal Reviewer,False
6361,191,4094,Legal Reviewer,False
6362,677,4095,Legal Reviewer,False
6363,95,4096,Economic Buyer,True
6364,613,4096,Champion,True
6365,243,4096,End User,False
6366,609,4097,Executive Sponsor,True
6367,1603,4097,Economic Buyer,True
6368,2767,4098,Coach,False
6369,426,4098,Economic Buyer,True
6370,2247,4099,Champion,True
6371,2071,4099,Executive Sponsor,True
6372,449,4100,Coach,False
6373,1284,4101,Economic Buyer,True
6374,1414,4101,Champion,True
6375,1641,4102,End User,False
6376,1499,4103,End User,False
6377,2749,4103,Champion,True
6378,1245,4103,Executive Sponsor,True
6379,1107,4104,Technical Evaluator,False
6380,163,4104,Executive Sponsor,True
6381,518,4105,Technical Evaluator,False
6382,885,4105,Champion,True
6383,1577,4105,Economic Buyer,True
6384,962,4106,Executive Sponsor,True
6385,2126,4106,Technical Evaluator,False
6386,609,4107,Champion,True
6387,2239,4108,Coach,False
6388,2243,4108,End User,False
6389,2170,4108,Economic Buyer,True
6390,665,4109,End User,False
6391,2365,4110,Technical Evaluator,False
6392,2442,4110,Legal Reviewer,False
6393,2110,4111,Coach,False
6394,901,4112,End User,False
6395,525,4113,Coach,False
6396,1601,4113,Economic Buyer,True
6397,937,4114,Economic Buyer,True
6398,2786,4115,End User,False
6399,1836,4116,Champion,True
6400,2953,4117,Economic Buyer,True
6401,1730,4118,End User,False
6402,1912,4119,Champion,True
6403,202,4119,Legal Reviewer,False
6404,2460,4119,End User,False
6405,397,4120,Legal Reviewer,False
6406,2585,4122,Champion,True
6407,1742,4123,Coach,False
6408,2750,4124,Technical Evaluator,False
6409,1136,4124,Blocker,False
6410,238,4125,Champion,True
6411,911,4125,Executive Sponsor,True
6412,2985,4125,Coach,False
6413,1771,4125,Technical Evaluator,False
6414,479,4126,Blocker,False
6415,1031,4127,Executive Sponsor,True
6416,2058,4127,Technical Evaluator,False
6417,943,4128,Champion,True
6418,1931,4130,Champion,True
6419,2454,4130,Technical Evaluator,False
6420,1859,4130,Economic Buyer,True
6421,346,4131,Champion,True
6422,2821,4131,Executive Sponsor,True
6423,2449,4132,Champion,True
6424,257,4132,End User,False
6425,2903,4133,Economic Buyer,True
6426,1713,4134,Blocker,False
6427,588,4134,Technical Evaluator,False
6428,663,4134,Economic Buyer,True
6429,1032,4135,Technical Evaluator,False
6430,683,4135,Champion,True
6431,1400,4136,End User,False
6432,2510,4137,Technical Evaluator,False
6433,799,4137,Champion,True
6434,2876,4138,Legal Reviewer,False
6435,2234,4139,Champion,True
6436,1286,4140,Champion,True
6437,141,4140,Technical Evaluator,False
6438,428,4140,End User,False
6439,1789,4141,Technical Evaluator,False
6440,77,4141,Economic Buyer,True
6441,254,4142,Economic Buyer,True
6442,1369,4143,Champion,True
6443,2848,4143,End User,False
6444,81,4144,Executive Sponsor,True
6445,1276,4144,Champion,True
6446,2672,4145,End User,False
6447,1327,4146,Executive Sponsor,True
6448,2085,4146,Champion,True
6449,2481,4146,Technical Evaluator,False
6450,1938,4147,Executive Sponsor,True
6451,1072,4148,Coach,False
6452,401,4148,Economic Buyer,True
6453,2360,4150,End User,False
6454,2633,4151,End User,False
6455,2084,4152,Technical Evaluator,False
6456,1942,4153,Blocker,False
6457,1636,4154,End User,False
6458,2266,4155,Champion,True
6459,2021,4156,Economic Buyer,True
6460,1915,4156,Coach,False
6461,457,4157,Blocker,False
6462,2876,4157,Coach,False
6463,593,4158,End User,False
6464,2788,4158,Economic Buyer,True
6465,1598,4158,Champion,True
6466,2307,4159,Champion,True
6467,38,4160,Economic Buyer,True
6468,2400,4161,Champion,True
6469,2795,4162,Economic Buyer,True
6470,2423,4162,Technical Evaluator,False
6471,1501,4162,Champion,True
6472,65,4163,Executive Sponsor,True
6473,1708,4164,Economic Buyer,True
6474,832,4164,Technical Evaluator,False
6475,1182,4166,End User,False
6476,46,4167,Legal Reviewer,False
6477,2198,4168,Champion,True
6478,2641,4168,Executive Sponsor,True
6479,189,4169,Technical Evaluator,False
6480,1787,4169,Champion,True
6481,2591,4169,Economic Buyer,True
6482,864,4170,Coach,False
6483,2069,4170,Economic Buyer,True
6484,2336,4171,Economic Buyer,True
6485,360,4171,Champion,True
6486,2149,4172,End User,False
6487,2041,4173,Blocker,False
6488,1182,4175,Champion,True
6489,48,1360,Champion,True
6490,1190,1360,Executive Sponsor,True
6491,1402,4177,Champion,True
6492,2685,4178,Technical Evaluator,False
6493,1495,4179,Champion,True
6494,329,4180,Technical Evaluator,False
6495,799,4181,End User,False
6496,2510,4181,Blocker,False
6497,2852,4182,Technical Evaluator,False
6498,2007,4182,Coach,False
6499,1115,4182,Executive Sponsor,True
6500,1004,4184,Technical Evaluator,False
6501,1696,4184,Champion,True
6502,2426,4184,End User,False
6503,1181,4185,End User,False
6504,1927,4186,Champion,True
6505,2616,4187,Legal Reviewer,False
6506,29,4187,Technical Evaluator,False
6507,2797,4188,Technical Evaluator,False
6508,705,4188,Champion,True
6509,1247,4188,Economic Buyer,True
6510,587,4190,Economic Buyer,True
6511,1898,4191,End User,False
6512,1583,4191,Technical Evaluator,False
6513,1311,4191,Legal Reviewer,False
6514,421,4192,Technical Evaluator,False
6515,866,4193,Technical Evaluator,False
6516,1001,4193,End User,False
6517,1403,4194,Executive Sponsor,True
6518,955,4194,Champion,True
6519,1064,4195,Champion,True
6520,2681,4196,Technical Evaluator,False
6521,2617,4197,Coach,False
6522,1262,4197,End User,False
6523,2275,4198,Coach,False
6524,836,4198,Technical Evaluator,False
6525,92,4199,Blocker,False
6526,2966,4200,Technical Evaluator,False
6527,2136,4200,Legal Reviewer,False
6528,1426,4200,Champion,True
6529,2317,4202,Coach,False
6530,895,4203,Economic Buyer,True
6531,2711,4203,Technical Evaluator,False
6532,676,4204,Technical Evaluator,False
6533,2682,2179,End User,False
6534,2492,4206,Legal Reviewer,False
6535,2818,4207,Coach,False
6536,209,4208,Technical Evaluator,False
6537,949,4209,Technical Evaluator,False
6538,70,4209,Coach,False
6539,2855,4210,Executive Sponsor,True
6540,2312,4210,End User,False
6541,1183,4211,Technical Evaluator,False
6542,528,4212,Legal Reviewer,False
6543,66,4213,Champion,True
6544,1078,4213,End User,False
6545,2393,4214,Champion,True
6546,1966,4214,Executive Sponsor,True
6547,599,4215,Champion,True
6548,1549,4215,Blocker,False
6549,2916,4216,Blocker,False
6550,218,4216,Technical Evaluator,False
6551,1,4216,Economic Buyer,True
6552,648,4217,End User,False
6553,268,4218,Legal Reviewer,False
6554,953,4219,Champion,True
6555,1797,4219,Technical Evaluator,False
6556,1181,4220,Economic Buyer,True
6557,437,4221,Economic Buyer,True
6558,1933,2978,Blocker,False
6559,1277,2978,End User,False
6560,586,4223,Economic Buyer,True
6561,2773,4223,Champion,True
6562,2812,4223,Technical Evaluator,False
6563,494,4224,Executive Sponsor,True
6564,1093,4225,Coach,False
6565,2636,4225,Champion,True
6566,653,4225,Legal Reviewer,False
6567,797,4226,End User,False
6568,2168,4227,Economic Buyer,True
6569,160,4228,Technical Evaluator,False
6570,174,4228,Blocker,False
6571,1945,4229,End User,False
6572,2640,4230,End User,False
6573,1286,4231,Technical Evaluator,False
6574,2793,4232,Champion,True
6575,2102,4233,Blocker,False
6576,2177,4233,Economic Buyer,True
6577,1563,4234,Champion,True
6578,2448,4234,Blocker,False
6579,1435,4235,Executive Sponsor,True
6580,2202,4236,Economic Buyer,True
6581,1794,4237,Champion,True
6582,2249,4238,Executive Sponsor,True
6583,849,4239,Legal Reviewer,False
6584,1669,4240,Legal Reviewer,False
6585,205,4241,Technical Evaluator,False
6586,194,4241,End User,False
6587,864,4241,Economic Buyer,True
6588,2069,4241,Executive Sponsor,True
6589,1699,4242,Champion,True
6590,920,4242,Legal Reviewer,False
6591,1831,4243,Blocker,False
6592,1901,4244,Champion,True
6593,2798,4244,Economic Buyer,True
6594,2552,4245,End User,False
6595,2370,4245,Technical Evaluator,False
6596,2230,4246,Champion,True
6597,1919,4247,Executive Sponsor,True
6598,441,4247,End User,False
6599,2560,4248,End User,False
6600,1483,4249,Technical Evaluator,False
6601,1827,4250,Champion,True
6602,397,4251,Economic Buyer,True
6603,687,4252,Blocker,False
6604,2566,4252,Technical Evaluator,False
6605,239,4253,Technical Evaluator,False
6606,2828,4253,End User,False
