opp_id,account_id,owner_id,name,stage,amount,close_date,created_date,lead_source,forecast_category,is_won,is_closed,competitor,loss_reason,days_in_stage,next_step,opportunity_type,created_at
3583,218,11,Fusion Holdings - Initial License,Closed Lost,108675,2024-09-30,2024-03-13,Webinar,Omitted,False,True,,Champion Left,45,,New Business,2024-03-13T00:00:00
3584,494,12,Synergy Platforms - Platform Deal,Qualification,31061,2021-09-18,2021-05-04,Event,Best Case,False,False,CompetitorD,,61,Send proposal,New Business,2021-05-04T00:00:00
3585,98,3,Velocity Solutions - New Business,Qualification,6027,2024-09-28,2024-06-10,Product-Led,Best Case,False,False,,,8,Technical review,New Business,2024-06-10T00:00:00
3586,378,13,Vanguard Networks - Platform Deal,Prospecting,987055,2022-08-28,2022-02-05,Outbound - SDR,Pipeline,False,False,,,16,Technical review,New Business,2022-02-05T00:00:00
3587,957,8,Acme Networks - Initial License,Qualification,23028,2024-06-18,2024-01-24,Partner Referral,Best Case,False,False,,,48,Schedule demo,New Business,2024-01-24T00:00:00
3588,180,2,Quantum Digital - New Business,Discovery,37234,2025-05-03,2024-11-06,Event,Pipeline,False,False,,,17,Schedule demo,New Business,2024-11-06T00:00:00
3589,14,7,Pacific Enterprises - Platform Deal,Discovery,35867,2025-05-20,2024-11-29,Inbound - Content,Pipeline,False,False,,,20,Reference call,New Business,2024-11-29T00:00:00
3590,331,16,Vertex Services - Initial License,Closed Lost,222674,2022-12-24,2022-08-05,Webinar,Omitted,False,True,,Budget Cut,24,,New Business,2022-08-05T00:00:00
3591,369,2,Pacific Solutions - Upsell,Closed Won,9322,2024-12-31,2024-11-03,Product-Led,Closed,True,True,CompetitorC,,40,,Expansion,2024-11-03T00:00:00
3592,148,12,Fusion Technologies - New Business,Closed Won,17997,2024-06-19,2024-02-07,Partner Referral,Closed,True,True,CompetitorB,,44,,New Business,2024-02-07T00:00:00
3593,886,14,Summit Solutions - New Business,Negotiation,143942,2024-01-12,2024-01-23,Outbound - AE,Commit,False,False,CompetitorA,,52,Technical review,New Business,2024-01-23T00:00:00
3594,81,6,Acme Analytics - Platform Deal,Closed Lost,122301,2024-06-22,2024-05-12,Event,Omitted,False,True,CompetitorA,Lost to Status Quo,56,,New Business,2024-05-12T00:00:00
3595,319,16,Acme Partners - New Business,Prospecting,,2025-02-24,2024-12-05,Partner Referral,Pipeline,False,False,CompetitorA,,2,,New Business,2024-12-05T00:00:00
3596,127,5,Pinnacle Platforms - New Business,Discovery,45138,2024-02-01,2023-12-09,Event,Pipeline,False,False,,,54,Technical review,New Business,2023-12-09T00:00:00
3597,949,8,Optima Software - Initial License,Closed Lost,185688,2022-03-25,2021-09-14,,Omitted,False,True,CompetitorC,Price,3,,New Business,2021-09-14T00:00:00
3598,385,13,Nexus Systems - New Business,Negotiation,,2023-07-27,2023-01-28,Inbound - Content,Commit,False,False,CompetitorB,,42,,New Business,2023-01-28T00:00:00
3599,208,10,Vertex Enterprises - New Business,Qualification,29074,2024-11-29,2024-09-30,Partner Referral,Best Case,False,False,,,52,Executive alignment,New Business,2024-09-30T00:00:00
3600,217,3,Quantum Technologies - Platform Deal,Proposal,33395,2025-04-19,2024-10-03,Event,Best Case,False,False,CompetitorC,,9,Reference call,New Business,2024-10-03T00:00:00
3601,767,16,Summit Dynamics - New Business,Negotiation,34027,2025-03-09,2024-12-23,Partner Referral,Commit,False,False,CompetitorE,,29,POC setup,New Business,2024-12-23T00:00:00
3602,51,16,Zenith Services - Initial License,Proposal,139142,2025-02-19,2024-12-21,Outbound - AE,Best Case,False,False,,,62,Reference call,New Business,2024-12-21T00:00:00
3603,463,11,Global Partners - Platform Deal,Closed Lost,205854,2024-03-23,2023-12-20,Event,Omitted,False,True,CompetitorA,Feature Gap,43,,New Business,2023-12-20T00:00:00
3604,43,2,Velocity Corp - New Business,Discovery,17888,2023-10-07,2023-01-20,Inbound - Content,Pipeline,False,False,,,30,Executive alignment,New Business,2023-01-20T00:00:00
3605,335,2,Pacific Digital - Initial License,Qualification,90295,2024-11-17,2024-07-18,Outbound - AE,Best Case,False,False,CompetitorA,,1,Executive alignment,New Business,2024-07-18T00:00:00
3606,365,5,Acme Solutions - Initial License,Discovery,454570,2025-08-18,2024-12-17,Inbound - Web,Pipeline,False,False,CompetitorB,,40,Send proposal,New Business,2024-12-17T00:00:00
3607,188,11,Apex Dynamics - Platform Deal,Proposal,6261,2021-09-05,2021-04-17,Inbound - Web,Best Case,False,False,Open Source Alternative,,35,Send proposal,New Business,2021-04-17T00:00:00
3608,451,11,Nova Digital - Platform Deal,Discovery,748502,2024-06-04,2024-02-11,Inbound - Content,Pipeline,False,False,CompetitorA,,30,POC setup,New Business,2024-02-11T00:00:00
3609,332,10,Apex Labs - New Business,Prospecting,27413,2025-06-27,2024-12-22,Inbound - Content,Pipeline,False,False,CompetitorB,,63,POC setup,New Business,2024-12-22T00:00:00
3610,945,11,Apex Corp - New Business,Closed Won,23458,2024-12-31,2024-12-24,Product-Led,Closed,True,True,,,5,,New Business,2024-12-24T00:00:00
3611,373,10,Nexus Networks - Platform Deal,Closed Won,33410,2023-12-28,2023-09-30,Partner Referral,Closed,True,True,,,69,,New Business,2023-09-30T00:00:00
3612,736,15,Velocity Digital - Platform Deal,Prospecting,29274,2025-07-16,2024-12-07,Partner Referral,Pipeline,False,False,,,24,POC setup,New Business,2024-12-07T00:00:00
3613,701,8,Global Services - Expansion,Negotiation,590513,2024-02-02,2023-09-07,Event,Commit,False,False,CompetitorA,,30,,Expansion,2023-09-07T00:00:00
3614,752,13,Optima Technologies - Initial License,Prospecting,37346,2025-03-16,2024-08-14,Outbound - SDR,Pipeline,False,False,Open Source Alternative,,10,,New Business,2024-08-14T00:00:00
3615,732,13,Vertex Partners - Platform Deal,Proposal,17604,2025-04-26,2024-08-18,Product-Led,Best Case,False,False,CompetitorD,,76,,New Business,2024-08-18T00:00:00
3616,344,13,Optima Corp - Platform Deal,Discovery,24493,2024-05-12,2024-04-01,Product-Led,Pipeline,False,False,CompetitorE,,47,POC setup,New Business,2024-04-01T00:00:00
3617,846,9,Vanguard Networks - Initial License,Prospecting,53200,2021-01-11,2020-11-03,,Pipeline,False,False,CompetitorD,,37,POC setup,New Business,2020-11-03T00:00:00
3618,132,12,Fusion Digital - Upsell,Proposal,47033,2022-08-29,2022-07-08,Product-Led,Best Case,False,False,CompetitorC,,19,Executive alignment,Expansion,2022-07-08T00:00:00
3619,43,2,Velocity Corp - Platform Deal,Discovery,27340,2024-10-29,2024-06-18,Outbound - SDR,Pipeline,False,False,CompetitorE,,31,,New Business,2024-06-18T00:00:00
3620,79,1,Nexus Labs - New Business,Closed Lost,142506,2024-02-05,2024-01-02,Partner Referral,Omitted,False,True,CompetitorD,Price,33,,New Business,2024-01-02T00:00:00
3621,518,10,Velocity Solutions - New Business,Proposal,35955,2025-06-21,2024-10-16,Outbound - SDR,Best Case,False,False,,,2,Send proposal,New Business,2024-10-16T00:00:00
3622,115,4,Pacific Inc - New Business,Proposal,111709,2021-08-04,2021-02-05,Partner Referral,Best Case,False,False,CompetitorB,,48,Technical review,New Business,2021-02-05T00:00:00
3623,327,11,Horizon Inc - Platform Deal,Prospecting,109234,2021-10-28,2021-07-07,Inbound - Web,Pipeline,False,False,,,26,Contract signing,New Business,2021-07-07T00:00:00
3624,11,7,Velocity Partners - Initial License,Discovery,378234,2025-04-05,2024-09-29,Product-Led,Pipeline,False,False,,,13,Executive alignment,New Business,2024-09-29T00:00:00
3625,30,16,Fusion Networks - Platform Deal,Discovery,28778,2025-01-27,2024-07-26,Inbound - Web,Pipeline,False,False,CompetitorA,,19,Contract signing,New Business,2024-07-26T00:00:00
3626,845,7,Velocity Corp - Initial License,Prospecting,141107,2025-01-04,2024-07-19,Outbound - SDR,Pipeline,False,False,CompetitorE,,52,Legal review,New Business,2024-07-19T00:00:00
3627,41,16,Nexus Corp - New Business,Closed Won,38780,2022-01-14,2021-09-23,Outbound - SDR,Closed,True,True,CompetitorD,,52,,New Business,2021-09-23T00:00:00
3628,446,14,Summit Networks - Platform Deal,Discovery,8720,2023-02-07,2022-10-04,Event,Pipeline,False,False,,,20,Technical review,New Business,2022-10-04T00:00:00
3629,184,3,Fusion Holdings - New Business,Closed Lost,374558,2024-06-21,2024-03-18,Inbound - Content,Omitted,False,True,Open Source Alternative,Budget Cut,42,,New Business,2024-03-18T00:00:00
3630,425,7,Pinnacle Partners - New Business,Prospecting,37246,2024-10-29,2024-08-29,Inbound - Web,Pipeline,False,False,Open Source Alternative,,1,,New Business,2024-08-29T00:00:00
3631,600,1,Nexus Labs - Platform Deal,Discovery,129411,2025-04-02,2024-11-01,Outbound - AE,Pipeline,False,False,CompetitorB,,20,Reference call,New Business,2024-11-01T00:00:00
3632,989,6,Nexus Holdings - Expansion,Qualification,2318,2025-05-06,2024-12-15,Event,Best Case,False,False,,,23,Executive alignment,Expansion,2024-12-15T00:00:00
3633,111,14,Pinnacle Partners - Platform Deal,Discovery,32028,2024-01-10,2023-09-06,Outbound - AE,Pipeline,False,False,CompetitorE,,63,,New Business,2023-09-06T00:00:00
3634,768,7,Pacific Holdings - Platform Deal,Discovery,40454,2024-07-12,2024-05-23,Event,Pipeline,False,False,,,37,,New Business,2024-05-23T00:00:00
3635,608,16,Nexus Services - Additional Seats,Discovery,3700,2024-12-15,2024-06-19,Inbound - Content,Pipeline,False,False,CompetitorB,,5,Technical review,Expansion,2024-06-19T00:00:00
3636,248,14,Horizon Digital - Initial License,Qualification,101271,2024-04-03,2024-01-23,Inbound - Content,Best Case,False,False,,,61,Technical review,New Business,2024-01-23T00:00:00
3205,282,15,Global Networks - Initial License,Prospecting,34105,2024-11-28,2024-08-17,Outbound - AE,Pipeline,False,False,,,36,Schedule demo,New Business,2024-08-17T00:00:00
3638,761,7,Summit Corp - Platform Deal,Qualification,44126,2025-05-13,2024-09-16,Product-Led,Best Case,False,False,CompetitorA,,43,Reference call,New Business,2024-09-16T00:00:00
3639,546,7,Velocity Inc - Contract Renewal,Prospecting,,2023-03-17,2022-09-24,Outbound - SDR,Pipeline,False,False,,,1,POC setup,Renewal,2022-09-24T00:00:00
3640,515,4,Vertex Software - New Business,Qualification,170147,2024-04-09,2024-02-08,Event,Best Case,False,False,Open Source Alternative,,37,Schedule demo,New Business,2024-02-08T00:00:00
3641,650,9,Pinnacle Inc - Initial License,Discovery,587238,2025-07-26,2024-12-10,Product-Led,Pipeline,False,False,,,39,Technical review,New Business,2024-12-10T00:00:00
3642,708,5,Apex Corp - Platform Deal,Discovery,9384,2023-07-21,2023-05-21,Partner Referral,Pipeline,False,False,,,39,Send proposal,New Business,2023-05-21T00:00:00
3643,802,4,Vanguard Analytics - New Business,Prospecting,744773,2023-03-08,2022-07-13,,Pipeline,False,False,,,16,Legal review,New Business,2022-07-13T00:00:00
3644,477,13,Summit Software - Platform Deal,Closed Won,44972,2023-09-21,2023-04-28,Inbound - Web,Closed,True,True,,,46,,New Business,2023-04-28T00:00:00
3645,791,3,Acme Group - Platform Deal,Discovery,39097,2024-11-17,2024-08-14,Webinar,Pipeline,False,False,,,11,Legal review,New Business,2024-08-14T00:00:00
3646,114,8,Nova Partners - Renewal,Closed Lost,36528,2024-12-31,2024-11-02,Webinar,Omitted,False,True,CompetitorB,Budget Cut,45,,Renewal,2024-11-02T00:00:00
3647,305,2,Pacific Dynamics - New Business,Prospecting,57203,2024-07-30,2024-06-27,Partner Referral,Pipeline,False,False,CompetitorD,,40,Contract signing,New Business,2024-06-27T00:00:00
3648,148,16,Fusion Technologies - Expansion,Prospecting,16231,2025-05-05,2024-12-20,Inbound - Web,Pipeline,False,False,,,59,Schedule demo,Expansion,2024-12-20T00:00:00
3649,425,13,Pinnacle Partners - New Business,Proposal,47907,2023-12-31,2023-11-15,Outbound - SDR,Best Case,False,False,CompetitorD,,72,,New Business,2023-11-15T00:00:00
3650,150,16,Quantum Holdings - Expansion,Discovery,10019,2024-12-23,2024-09-17,Inbound - Web,Pipeline,False,False,CompetitorE,,44,Technical review,Expansion,2024-09-17T00:00:00
3046,940,13,Atlas Group - New Business,Closed Lost,30943,2024-12-31,2024-10-21,Inbound - Content,Omitted,False,True,CompetitorA,Competitor,36,,New Business,2024-10-21T00:00:00
3652,599,3,Synergy Solutions - Initial License,Closed Won,98157,2024-12-24,2024-06-18,Webinar,Closed,True,True,,,20,,New Business,2024-06-18T00:00:00
3653,157,4,Pacific Partners - Initial License,Closed Lost,10952,2024-10-26,2024-09-09,Inbound - Content,Omitted,False,True,CompetitorC,Champion Left,5,,New Business,2024-09-09T00:00:00
3654,590,12,Quantum Enterprises - Platform Deal,Prospecting,38416,2024-02-25,2023-12-17,Inbound - Content,Pipeline,False,False,CompetitorA,,68,Legal review,New Business,2023-12-17T00:00:00
3655,791,3,Acme Group - Initial License,Closed Lost,44947,2024-12-31,2024-10-12,Partner Referral,Omitted,False,True,,Timing,21,,New Business,2024-10-12T00:00:00
3656,513,8,Nova Software - Platform Deal,Qualification,,2021-01-08,2021-02-06,Outbound - SDR,Best Case,False,False,CompetitorA,,17,Executive alignment,New Business,2021-02-06T00:00:00
3657,599,15,Synergy Solutions - Initial License,Qualification,74475,2024-09-29,2024-07-02,Inbound - Web,Best Case,False,False,CompetitorB,,42,Legal review,New Business,2024-07-02T00:00:00
3658,484,11,Acme Technologies - Platform Deal,Discovery,91668,2024-06-13,2024-05-07,Partner Referral,Pipeline,False,False,,,65,,New Business,2024-05-07T00:00:00
3659,596,5,Fusion Solutions - Expansion,Prospecting,55439,2025-02-03,2024-08-16,Outbound - SDR,Pipeline,False,False,CompetitorA,,52,Reference call,Expansion,2024-08-16T00:00:00
3660,281,7,Horizon Systems - Platform Deal,Discovery,42819,2024-09-04,2024-07-22,Product-Led,Pipeline,False,False,,,56,Legal review,New Business,2024-07-22T00:00:00
3661,609,8,Nova Analytics - New Business,Prospecting,34305,2024-01-03,2023-10-02,Outbound - SDR,Pipeline,False,False,,,27,Technical review,New Business,2023-10-02T00:00:00
3662,691,15,Pinnacle Holdings - New Business,Negotiation,797494,2025-02-13,2024-12-01,Outbound - SDR,Commit,False,False,CompetitorE,,64,,New Business,2024-12-01T00:00:00
3663,275,16,Acme Inc - Platform Deal,Discovery,456030,2023-12-25,2023-09-29,Outbound - SDR,Pipeline,False,False,CompetitorE,,13,,New Business,2023-09-29T00:00:00
3664,987,3,Horizon Digital - Platform Deal,Qualification,287638,2024-12-20,2024-04-25,Inbound - Content,Best Case,False,False,CompetitorE,,23,POC setup,New Business,2024-04-25T00:00:00
3665,599,3,Synergy Solutions - New Business,Closed Lost,81813,2024-08-22,2024-06-08,Outbound - SDR,Omitted,False,True,CompetitorE,Budget Cut,12,,New Business,2024-06-08T00:00:00
3666,973,8,Pacific Corp - Upsell,Discovery,19190,2022-11-21,2022-10-17,Event,Pipeline,False,False,CompetitorD,,21,Executive alignment,Expansion,2022-10-17T00:00:00
3667,288,12,Quantum Enterprises - Initial License,Negotiation,33410,2024-11-01,2024-04-03,Inbound - Web,Commit,False,False,Open Source Alternative,,3,Technical review,New Business,2024-04-03T00:00:00
3668,549,6,Velocity Platforms - Platform Deal,Closed Lost,15782,2024-12-31,2024-12-01,Outbound - SDR,Omitted,False,True,CompetitorB,Timing,51,,New Business,2024-12-01T00:00:00
3669,518,10,Velocity Solutions - Initial License,Discovery,9727,2024-08-20,2024-04-11,,Pipeline,False,False,CompetitorC,,16,Executive alignment,New Business,2024-04-11T00:00:00
3670,67,4,Catalyst Corp - Additional Seats,Negotiation,4203,2024-05-26,2024-01-02,Outbound - SDR,Commit,False,False,,,34,,Expansion,2024-01-02T00:00:00
3671,676,7,Horizon Networks - New Business,Closed Lost,229060,2024-09-22,2024-04-06,Product-Led,Omitted,False,True,CompetitorD,Feature Gap,8,,New Business,2024-04-06T00:00:00
3672,130,2,Pinnacle Solutions - New Business,Closed Lost,23259,2023-07-01,2023-05-13,,Omitted,False,True,Open Source Alternative,Competitor,18,,New Business,2023-05-13T00:00:00
3673,592,4,Nexus Labs - Platform Deal,Discovery,30637,2024-02-25,2023-07-01,Partner Referral,Pipeline,False,False,CompetitorA,,42,Legal review,New Business,2023-07-01T00:00:00
3674,984,2,Horizon Services - New Business,Qualification,49679,2024-12-12,2024-11-07,,Best Case,False,False,CompetitorD,,25,Technical review,New Business,2024-11-07T00:00:00
3675,938,5,Synergy Dynamics - Initial License,Qualification,6246,2025-02-02,2024-12-31,Outbound - SDR,Best Case,False,False,,,48,Contract signing,New Business,2024-12-31T00:00:00
3676,283,3,Global Analytics - Initial License,Negotiation,99522,2020-12-19,2020-05-24,Inbound - Content,Commit,False,False,CompetitorE,,34,Contract signing,New Business,2020-05-24T00:00:00
3677,542,1,Apex Networks - New Business,Proposal,14734,2024-07-06,2024-03-24,Partner Referral,Best Case,False,False,CompetitorB,,41,Executive alignment,New Business,2024-03-24T00:00:00
3678,131,11,Pinnacle Holdings - Initial License,Qualification,161000,2024-07-23,2024-03-21,Outbound - AE,Best Case,False,False,CompetitorE,,31,POC setup,New Business,2024-03-21T00:00:00
3679,180,2,Quantum Digital - Additional Seats,Closed Lost,18418,2024-12-31,2024-10-14,,Omitted,False,True,CompetitorD,Lost to Status Quo,42,,Expansion,2024-10-14T00:00:00
3680,517,3,Zenith Enterprises - Platform Deal,Discovery,63415,2023-11-02,2023-08-04,Outbound - AE,Pipeline,False,False,CompetitorA,,9,Legal review,New Business,2023-08-04T00:00:00
3681,652,1,Optima Enterprises - Platform Deal,Negotiation,346199,2024-09-08,2024-08-09,Outbound - SDR,Commit,False,False,,,28,Contract signing,New Business,2024-08-09T00:00:00
3682,884,15,Optima Dynamics - New Business,Prospecting,165307,2024-04-27,2024-03-23,Outbound - AE,Pipeline,False,False,CompetitorD,,52,Schedule demo,New Business,2024-03-23T00:00:00
3683,696,8,Vanguard Enterprises - Platform Deal,Proposal,81012,2025-01-02,2024-09-11,Webinar,Best Case,False,False,CompetitorC,,30,Reference call,New Business,2024-09-11T00:00:00
3684,88,15,Elevate Inc - Platform Deal,Negotiation,23515,2025-03-07,2024-10-21,Inbound - Content,Commit,False,False,CompetitorD,,11,Technical review,New Business,2024-10-21T00:00:00
3685,581,1,Synergy Inc - Platform Deal,Negotiation,86903,2023-01-08,2022-08-22,Webinar,Commit,False,False,CompetitorD,,41,Contract signing,New Business,2022-08-22T00:00:00
3686,913,7,Global Networks - Platform Deal,Closed Lost,21799,2023-03-24,2022-11-09,Inbound - Content,Omitted,False,True,CompetitorA,Feature Gap,41,,New Business,2022-11-09T00:00:00
3687,391,11,Global Software - New Business,Discovery,14836,2024-12-03,2024-08-16,Inbound - Content,Pipeline,False,False,,,56,Send proposal,New Business,2024-08-16T00:00:00
3688,910,16,Zenith Software - New Business,Qualification,27992,2024-11-04,2024-03-19,Partner Referral,Best Case,False,False,,,33,Executive alignment,New Business,2024-03-19T00:00:00
3689,192,15,Apex Services - Renewal,Qualification,59182,2025-07-29,2024-11-12,Partner Referral,Best Case,False,False,,,63,Contract signing,Renewal,2024-11-12T00:00:00
3690,498,3,Catalyst Labs - Initial License,Qualification,15413,2023-10-24,2023-09-23,Outbound - SDR,Best Case,False,False,,,30,Executive alignment,New Business,2023-09-23T00:00:00
3691,373,13,Nexus Networks - New Business,Closed Won,36572,2023-09-19,2023-03-15,Outbound - AE,Closed,True,True,,,1,,New Business,2023-03-15T00:00:00
3692,353,12,Zenith Corp - Initial License,Closed Lost,33989,2023-05-24,2023-01-02,Partner Referral,Omitted,False,True,,Competitor,39,,New Business,2023-01-02T00:00:00
3693,253,16,Zenith Corp - Platform Deal,Prospecting,31130,2024-04-19,2023-11-25,Product-Led,Pipeline,False,False,,,17,Contract signing,New Business,2023-11-25T00:00:00
3694,190,1,Pinnacle Digital - New Business,Negotiation,185459,2021-09-15,2021-07-26,Event,Commit,False,False,,,45,Reference call,New Business,2021-07-26T00:00:00
3695,51,14,Zenith Services - Initial License,Discovery,25144,2025-02-25,2024-10-18,Inbound - Web,Pipeline,False,False,CompetitorE,,57,Contract signing,New Business,2024-10-18T00:00:00
3696,647,13,Zenith Technologies - Initial License,Proposal,40997,2020-09-16,2020-09-19,Outbound - AE,Best Case,False,False,CompetitorB,,42,POC setup,New Business,2020-09-19T00:00:00
3697,352,2,Fusion Holdings - Initial License,Qualification,634532,2025-05-05,2024-11-26,,Best Case,False,False,CompetitorA,,7,Legal review,New Business,2024-11-26T00:00:00
3698,367,7,Synergy Systems - New Business,Prospecting,5084,2023-11-13,2023-07-07,Partner Referral,Pipeline,False,False,,,51,Contract signing,New Business,2023-07-07T00:00:00
3699,907,14,Global Digital - Platform Deal,Qualification,25780,2025-05-01,2024-11-13,,Best Case,False,False,CompetitorC,,39,,New Business,2024-11-13T00:00:00
3700,58,12,Acme Group - New Business,Discovery,90554,2024-01-04,2023-10-08,Inbound - Content,Pipeline,False,False,CompetitorE,,10,POC setup,New Business,2023-10-08T00:00:00
3701,171,5,Nexus Group - Contract Renewal,Prospecting,67641,2023-06-24,2023-05-23,Outbound - AE,Pipeline,False,False,,,8,Schedule demo,Renewal,2023-05-23T00:00:00
3702,181,4,Synergy Holdings - New Business,Closed Lost,93163,2024-06-17,2024-02-10,Outbound - SDR,Omitted,False,True,,Competitor,47,,New Business,2024-02-10T00:00:00
3703,618,2,Horizon Platforms - Initial License,Discovery,36035,2022-01-14,2021-07-17,Outbound - AE,Pipeline,False,False,,,36,Contract signing,New Business,2021-07-17T00:00:00
3704,52,5,Fusion Inc - Initial License,Discovery,49405,2024-11-26,2024-09-22,Outbound - SDR,Pipeline,False,False,CompetitorE,,43,Reference call,New Business,2024-09-22T00:00:00
3705,8,1,Optima Networks - Initial License,Prospecting,550444,2024-10-31,2024-08-21,Outbound - SDR,Pipeline,False,False,,,21,Executive alignment,New Business,2024-08-21T00:00:00
3706,735,3,Apex Dynamics - New Business,Qualification,,2025-03-18,2024-09-19,Inbound - Web,Best Case,False,False,CompetitorB,,13,Reference call,New Business,2024-09-19T00:00:00
3707,640,8,Pinnacle Technologies - Contract Renewal,Proposal,34985,2022-06-18,2022-03-06,Product-Led,Best Case,False,False,,,1,Executive alignment,Renewal,2022-03-06T00:00:00
3708,65,8,Horizon Inc - Initial License,Prospecting,68071,2022-07-02,2021-11-01,Outbound - SDR,Pipeline,False,False,CompetitorC,,52,Contract signing,New Business,2021-11-01T00:00:00
3709,886,14,Summit Solutions - Platform Deal,Negotiation,119770,2024-01-27,2023-08-01,Inbound - Web,Commit,False,False,CompetitorE,,58,Reference call,New Business,2023-08-01T00:00:00
3710,795,4,Vertex Technologies - Platform Deal,Discovery,92625,2023-11-24,2023-10-01,Partner Referral,Pipeline,False,False,CompetitorA,,4,Technical review,New Business,2023-10-01T00:00:00
3711,436,1,Nova Inc - Initial License,Closed Lost,977672,2024-10-28,2024-07-01,Outbound - SDR,Omitted,False,True,Open Source Alternative,Competitor,23,,New Business,2024-07-01T00:00:00
3712,137,5,Catalyst Holdings - Platform Deal,Proposal,19480,2022-09-21,2022-08-16,Partner Referral,Best Case,False,False,,,22,Send proposal,New Business,2022-08-16T00:00:00
3713,594,1,Elevate Digital - Initial License,Discovery,59061,2023-08-18,2023-06-27,Event,Pipeline,False,False,CompetitorD,,2,Technical review,New Business,2023-06-27T00:00:00
3714,791,3,Acme Group - Platform Deal,Closed Lost,47144,2024-12-25,2024-12-15,,Omitted,False,True,CompetitorA,Lost to Status Quo,18,,New Business,2024-12-15T00:00:00
3715,366,3,Acme Enterprises - Initial License,Proposal,133527,2024-01-15,2023-12-09,Webinar,Best Case,False,False,,,7,Schedule demo,New Business,2023-12-09T00:00:00
3716,235,16,Synergy Networks - Platform Deal,Qualification,99798,2023-03-27,2022-10-16,Outbound - AE,Best Case,False,False,,,29,Technical review,New Business,2022-10-16T00:00:00
3717,151,16,Atlas Group - Platform Deal,Proposal,229166,2025-04-27,2024-09-16,Outbound - SDR,Best Case,False,False,,,17,Send proposal,New Business,2024-09-16T00:00:00
3718,566,15,Optima Analytics - Platform Deal,Prospecting,344175,2025-05-11,2024-10-02,Outbound - SDR,Pipeline,False,False,,,7,Legal review,New Business,2024-10-02T00:00:00
3719,539,13,Summit Systems - Initial License,Closed Won,101360,2023-09-04,2023-02-19,Event,Closed,True,True,CompetitorC,,8,,New Business,2023-02-19T00:00:00
3720,355,3,Zenith Holdings - Initial License,Prospecting,42575,2022-04-28,2022-02-20,Outbound - SDR,Pipeline,False,False,CompetitorA,,30,Contract signing,New Business,2022-02-20T00:00:00
3721,486,2,Zenith Platforms - Initial License,Qualification,527251,2023-06-07,2023-01-29,Event,Best Case,False,False,CompetitorA,,3,Executive alignment,New Business,2023-01-29T00:00:00
3722,624,4,Global Enterprises - Expansion,Discovery,8831,2024-02-24,2023-12-05,Event,Pipeline,False,False,CompetitorC,,29,Technical review,Expansion,2023-12-05T00:00:00
3723,917,10,Acme Group - Initial License,Negotiation,34317,2025-08-13,2024-12-16,Inbound - Content,Commit,False,False,,,17,Technical review,New Business,2024-12-16T00:00:00
2910,362,11,Pacific Labs - Expansion,Prospecting,18654,2024-06-21,2024-03-02,Product-Led,Pipeline,False,False,,,7,Send proposal,Expansion,2024-03-02T00:00:00
3725,434,13,Summit Networks - Platform Deal,Proposal,189349,2022-12-09,2022-05-05,Outbound - AE,Best Case,False,False,,,39,,New Business,2022-05-05T00:00:00
3726,375,8,Pinnacle Labs - Expansion,Prospecting,82683,2024-11-26,2024-08-24,Product-Led,Pipeline,False,False,CompetitorB,,27,Schedule demo,Expansion,2024-08-24T00:00:00
3727,572,7,Synergy Digital - Additional Seats,Prospecting,88771,2024-12-09,2024-04-08,Event,Pipeline,False,False,CompetitorA,,22,Schedule demo,Expansion,2024-04-08T00:00:00
3728,190,11,Pinnacle Digital - New Business,Closed Won,67818,2024-12-31,2024-12-16,Inbound - Content,Closed,True,True,CompetitorC,,26,,New Business,2024-12-16T00:00:00
3729,929,6,Vertex Services - New Business,Proposal,16110,2025-03-04,2024-11-24,Webinar,Best Case,False,False,CompetitorE,,21,Reference call,New Business,2024-11-24T00:00:00
2334,685,9,Fusion Group - Platform Deal,Proposal,27900,2021-06-07,2021-04-21,Product-Led,Best Case,False,False,Open Source Alternative,,56,Reference call,New Business,2021-04-21T00:00:00
3731,105,6,Fusion Partners - New Business,Qualification,67972,2025-02-24,2024-12-10,Outbound - SDR,Best Case,False,False,,,18,Send proposal,New Business,2024-12-10T00:00:00
3732,622,6,Velocity Technologies - Platform Deal,Closed Lost,226356,2024-12-31,2024-12-26,Product-Led,Omitted,False,True,CompetitorD,Feature Gap,59,,New Business,2024-12-26T00:00:00
3733,751,13,Nova Digital - Platform Deal,Qualification,86444,2024-01-10,2023-10-15,Outbound - AE,Best Case,False,False,,,3,,New Business,2023-10-15T00:00:00
3734,123,10,Atlas Inc - Platform Deal,Closed Lost,198229,2024-12-31,2024-08-15,Webinar,Omitted,False,True,,No Decision,37,,New Business,2024-08-15T00:00:00
3735,542,1,Apex Networks - Upsell,Prospecting,8727,2025-01-20,2024-07-15,Partner Referral,Pipeline,False,False,CompetitorD,,21,Schedule demo,Expansion,2024-07-15T00:00:00
3736,27,5,Elevate Group - New Business,Negotiation,304977,2025-01-08,2024-12-04,Inbound - Web,Commit,False,False,CompetitorA,,46,Executive alignment,New Business,2024-12-04T00:00:00
3737,589,9,Velocity Labs - Platform Deal,Negotiation,257118,2025-03-19,2024-10-08,Outbound - AE,Commit,False,False,,,23,Schedule demo,New Business,2024-10-08T00:00:00
3738,870,10,Synergy Labs - Initial License,Discovery,,2022-02-09,2021-10-09,,Pipeline,False,False,,,53,,New Business,2021-10-09T00:00:00
