tracker_id,call_id,tracker_name,tracker_category,mention_count
18616,8056,Budget - Freeze Mentioned,Budget,7
18617,8056,Risk - Stakeholder Pushback,Risk,5
18618,8056,Discount - Competitive Match,Discount,1
18619,8056,Discount - Multi-Year Ask,Discount,5
18620,8058,Decision Maker Involved,Buying Signal,3
18621,8058,Objection - Too Complex,Objection,8
18622,8059,Competitor - CompetitorC,Competitor,1
18623,8059,Risk - Legal Blockers,Risk,4
18624,8060,Competitor - CompetitorA,Competitor,6
18625,8060,Budget - Reallocating Funds,Budget,6
18626,8061,Next Steps Discussed,Buying Signal,3
18627,8061,POC Requested,Buying Signal,1
18628,8061,,,6
18629,8061,Technical - Custom Workflow Needs,Technical,3
18630,8062,Objection - Missing Feature,Objection,4
18631,8062,Technical - Data Migration Plan,Technical,8
18632,8062,POC Requested,Buying Signal,6
18633,8062,Pricing - Enterprise Tier,Pricing,4
18634,8063,POC Requested,Buying Signal,4
18635,8063,Technical - API Integration,Technical,4
18636,8063,Pricing - Requested Quote,Pricing,-4
18637,8063,Budget - Freeze Mentioned,Budget,1
18638,8063,Security - SOC2 Compliance,Security,4
18639,8063,Discount - End of Quarter,Discount,8
18640,8063,Objection - Switching Cost,Objection,3
18641,8067,Pricing - Compared to Competitor,Pricing,7
18642,8067,Competitor - Open Source Alternative,Competitor,6
18643,8067,Decision Timeline Confirmed,Buying Signal,7
18644,8067,Contract Review Started,Buying Signal,7
18645,8067,POC Requested,Buying Signal,3
18646,8067,Competitor - CompetitorD,Competitor,8
18647,8069,Security - Penetration Testing,Security,7
18648,8069,Objection - Switching Cost,Objection,3
18649,8069,Risk - Delayed Timeline,Risk,4
18650,8069,Risk - Legal Blockers,Risk,1
18651,8071,Discount - End of Quarter,Discount,7
18652,8074,Next Steps Discussed,Buying Signal,4
18653,8074,Risk - Stakeholder Pushback,Risk,7
18654,8074,Pricing - Volume Discount,Pricing,1
18655,8074,Objection - Missing Feature,Objection,5
18656,8075,Competitor - CompetitorB,Competitor,6
18657,8075,Contract Review Started,Buying Signal,2
18658,8077,,,1
18659,8077,Risk - Champion Leaving,Risk,8
18660,8077,Pricing - Enterprise Tier,Pricing,5
18661,8077,Contract Review Started,Buying Signal,1
18662,8078,Budget - Freeze Mentioned,Budget,7
18663,8078,Pricing - Enterprise Tier,Pricing,8
18664,8078,Procurement Process Started,Buying Signal,4
18665,8079,Pricing - Compared to Competitor,Pricing,5
18666,8079,Risk - Legal Blockers,Risk,2
18667,8079,Objection - Team Adoption Concern,Objection,8
18668,8080,Next Steps Discussed,Buying Signal,6
18669,8080,Discount - End of Quarter,Discount,6
18670,8080,Pricing - Too Expensive Objection,Pricing,7
18671,8080,Competitor - CompetitorB,Competitor,5
18672,8080,Technical - Data Migration Plan,Technical,4
18673,8081,Technical - Data Migration Plan,Technical,8
18674,8081,Discount - Competitive Match,Discount,4
18675,8081,Pricing - Enterprise Tier,Pricing,8
18676,8081,Decision Maker Involved,Buying Signal,1
18677,8083,Risk - Competitor Evaluation,Risk,8
18678,8083,Pricing - Requested Quote,Pricing,2
18679,8083,Objection - Too Complex,Objection,4
18680,8083,Objection - Team Adoption Concern,Objection,5
18681,8085,POC Requested,Buying Signal,8
18682,8085,Security - Penetration Testing,Security,4
18683,8085,Competitor - CompetitorD,Competitor,8
18684,8086,Budget - Freeze Mentioned,Budget,1
18685,8086,Risk - No Decision Likely,Risk,7
18686,8086,Competitor - CompetitorB,Competitor,4
18687,8086,Budget - Approved,Budget,1
18688,8087,Reference Call Requested,Buying Signal,7
18689,8087,Budget - Needs Approval,Budget,5
18690,8087,POC Requested,Buying Signal,2
18691,8087,Objection - Switching Cost,Objection,1
18692,8087,Risk - Stakeholder Pushback,Risk,6
18693,8088,Procurement Process Started,Buying Signal,8
18694,8088,Security - SSO Requirement,Security,6
18695,8088,Discount - Multi-Year Ask,Discount,4
18696,8090,Competitor - CompetitorB,Competitor,8
18697,8090,Competitor - CompetitorD,Competitor,8
18698,8090,Pricing - Requested Quote,Pricing,8
18699,8090,Decision Maker Involved,Buying Signal,1
18700,8090,Technical - Custom Workflow Needs,Technical,6
18701,8090,Pricing - Compared to Competitor,Pricing,8
18702,8090,Budget - Approved,Budget,6
18703,8090,Risk - Competitor Evaluation,Risk,2
18704,8091,Budget - Reallocating Funds,Budget,1
18705,8091,Risk - No Decision Likely,Risk,6
18706,8091,Pricing - Enterprise Tier,Pricing,2
18707,8091,Discount - Multi-Year Ask,Discount,2
18708,8092,Objection - Missing Feature,Objection,4
18709,8092,Pricing - Volume Discount,Pricing,3
18710,8093,Security - Penetration Testing,Security,8
18711,8093,Competitor - Open Source Alternative,Competitor,7
18712,8094,Technical - Performance Requirements,Technical,3
18713,8094,Budget - Needs Approval,Budget,1
18714,8094,Risk - Budget Freeze,Risk,7
18715,8094,Objection - Too Complex,Objection,3
18716,8094,Decision Timeline Confirmed,Buying Signal,3
18717,8095,POC Requested,Buying Signal,6
18718,8095,Budget - Freeze Mentioned,Budget,8
18719,8095,Pricing - Enterprise Tier,Pricing,1
18720,8095,Competitor - CompetitorA,Competitor,3
18721,8098,Technical - Performance Requirements,Technical,3
18722,8098,Competitor - CompetitorE,Competitor,5
18723,8098,Competitor - CompetitorA,Competitor,8
18724,8098,Competitor - CompetitorB,Competitor,4
18725,8098,Competitor - CompetitorD,Competitor,2
18726,8099,Risk - Stakeholder Pushback,Risk,4
18727,8099,Procurement Process Started,Buying Signal,2
18728,8099,Objection - Team Adoption Concern,Objection,6
18729,8103,Technical - Performance Requirements,Technical,8
18730,8103,Discount - Competitive Match,Discount,5
18731,8103,Security - SOC2 Compliance,Security,8
18732,8103,Risk - Budget Freeze,Risk,6
18733,8103,Objection - Team Adoption Concern,Objection,6
18734,8107,Risk - Legal Blockers,Risk,3
18735,8109,Risk - Stakeholder Pushback,Risk,1
18736,8109,Budget - Freeze Mentioned,Budget,8
18737,8109,POC Requested,Buying Signal,8
18738,8110,Pricing - Compared to Competitor,Pricing,3
18739,8110,Technical - Performance Requirements,Technical,1
18740,8110,POC Requested,Buying Signal,1
18741,8110,Risk - Champion Leaving,Risk,1
18742,8110,Procurement Process Started,Buying Signal,2
18743,8110,Competitor - CompetitorB,Competitor,4
18744,8112,Decision Timeline Confirmed,Buying Signal,2
18745,8112,Security - SOC2 Compliance,Security,3
18746,8112,Objection - Team Adoption Concern,Objection,8
18747,8112,Budget - Approved,Budget,7
18748,8112,Procurement Process Started,Buying Signal,4
18749,8112,Security - Penetration Testing,Security,2
18750,8113,Security - Penetration Testing,Security,5
18751,8113,Objection - Team Adoption Concern,Objection,3
18752,8113,Risk - Champion Leaving,Risk,7
18753,8113,Competitor - CompetitorC,Competitor,5
18754,8113,Competitor - Open Source Alternative,Competitor,2
18755,8113,Discount - Competitive Match,Discount,3
18756,8113,Risk - Delayed Timeline,Risk,7
18757,8113,,,3
18758,8115,Risk - Champion Leaving,Risk,7
18759,8115,Objection - Need More Stakeholder Buy-in,Objection,6
18760,8115,Next Steps Discussed,Buying Signal,2
18761,8115,Technical - SSO / SAML Setup,Technical,4
18762,8115,Budget - Needs Approval,Budget,8
18763,8115,Budget - Freeze Mentioned,Budget,3
18764,8115,Technical - API Integration,Technical,2
18765,8115,Competitor - CompetitorD,Competitor,4
18766,8119,Next Steps Discussed,Buying Signal,8
18767,8120,Risk - No Decision Likely,Risk,3
18768,8120,Security - SSO Requirement,Security,1
18769,8124,Discount - Competitive Match,Discount,5
18770,8124,Pricing - Volume Discount,Pricing,2
18771,8124,Pricing - Compared to Competitor,Pricing,6
18772,8124,Technical - Data Migration Plan,Technical,7
18773,8124,Security - SOC2 Compliance,Security,8
18774,8124,Competitor - Open Source Alternative,Competitor,1
18775,8124,Budget - Reallocating Funds,Budget,4
18776,8126,Competitor - CompetitorB,Competitor,5
18777,8126,Risk - Delayed Timeline,Risk,4
18778,8126,Discount - End of Quarter,Discount,4
18779,8126,Objection - Need More Stakeholder Buy-in,Objection,6
18780,8127,Competitor - CompetitorB,Competitor,1
18781,8127,Objection - Need More Stakeholder Buy-in,Objection,3
18782,8127,Pricing - Requested Quote,Pricing,6
18783,8127,Objection - Team Adoption Concern,Objection,2
18784,8127,Discount - End of Quarter,Discount,8
18785,8127,Discount - Multi-Year Ask,Discount,2
18786,8127,Technical - Performance Requirements,Technical,6
18787,8128,Competitor - CompetitorC,Competitor,7
18788,8128,Competitor - CompetitorB,Competitor,5
18789,8128,Discount - End of Quarter,Discount,3
18790,8128,Contract Review Started,Buying Signal,6
18791,8129,Pricing - Compared to Competitor,Pricing,3
18792,8129,Risk - No Decision Likely,Risk,2
18793,8129,Reference Call Requested,Buying Signal,-2
18794,8129,Objection - Missing Feature,Objection,7
18795,8129,Competitor - CompetitorE,Competitor,3
18796,8131,Competitor - CompetitorC,Competitor,4
18797,8132,Discount - Multi-Year Ask,Discount,2
18798,8132,Security - SSO Requirement,Security,5
18799,8132,Decision Timeline Confirmed,Buying Signal,4
18800,8134,Pricing - Requested Quote,Pricing,8
18801,8134,Objection - Missing Feature,Objection,4
18802,8135,Competitor - Open Source Alternative,Competitor,5
18803,8135,Discount - End of Quarter,Discount,8
18804,8135,Pricing - Requested Quote,Pricing,6
18805,8138,Risk - Competitor Evaluation,Risk,6
18806,8138,Competitor - CompetitorA,Competitor,7
18807,8138,Risk - Champion Leaving,Risk,5
18808,8138,Pricing - Compared to Competitor,Pricing,1
18809,8139,Competitor - Open Source Alternative,Competitor,6
18810,8140,,,6
18811,8140,Risk - Delayed Timeline,Risk,7
18812,8140,POC Requested,Buying Signal,7
18813,8141,Pricing - Enterprise Tier,Pricing,3
18814,8141,Discount - Competitive Match,Discount,7
18815,8141,Pricing - Volume Discount,Pricing,7
18816,8143,Pricing - Volume Discount,Pricing,4
18817,8143,Technical - Data Migration Plan,Technical,4
18818,8143,,,3
18819,8145,Risk - Champion Leaving,Risk,7
18820,8145,Pricing - Volume Discount,Pricing,8
18821,8145,Security - SSO Requirement,Security,5
18822,8145,Budget - Approved,Budget,1
18823,8145,Objection - Switching Cost,Objection,6
18824,8146,Budget - Reallocating Funds,Budget,5
18825,8148,Security - Penetration Testing,Security,1
18826,8148,Competitor - CompetitorE,Competitor,5
18827,8148,Objection - Need More Stakeholder Buy-in,Objection,2
18828,8149,Budget - Freeze Mentioned,Budget,5
18829,8150,Procurement Process Started,Buying Signal,3
18830,8150,Pricing - Compared to Competitor,Pricing,8
18831,8150,Risk - Budget Freeze,Risk,5
18832,8152,Objection - Team Adoption Concern,Objection,3
18833,8152,Risk - Stakeholder Pushback,Risk,7
18834,8153,Decision Maker Involved,Buying Signal,8
18835,8153,Pricing - Enterprise Tier,Pricing,7
18836,8157,Pricing - Too Expensive Objection,Pricing,2
18837,8157,Technical - SSO / SAML Setup,Technical,7
18838,8157,Decision Timeline Confirmed,Buying Signal,7
18839,8157,Competitor - CompetitorE,Competitor,7
18840,8157,Procurement Process Started,Buying Signal,3
18841,8157,Pricing - Volume Discount,Pricing,5
18842,8158,Decision Timeline Confirmed,Buying Signal,7
18843,8158,Objection - Need More Stakeholder Buy-in,Objection,2
18844,8158,,,3
18845,8158,Pricing - Enterprise Tier,Pricing,1
18846,8158,Technical - Performance Requirements,Technical,1
18847,8160,Competitor - CompetitorA,Competitor,7
18848,8160,Pricing - Compared to Competitor,Pricing,3
18849,8160,Pricing - Too Expensive Objection,Pricing,7
18850,8160,Objection - Too Complex,Objection,6
18851,8160,Risk - Legal Blockers,Risk,1
18852,8161,Objection - Switching Cost,Objection,5
18853,8162,Risk - Champion Leaving,Risk,6
18854,8162,Discount - Multi-Year Ask,Discount,5
18855,8162,Discount - Competitive Match,Discount,3
18856,8162,Decision Maker Involved,Buying Signal,7
18857,8164,Competitor - CompetitorA,Competitor,7
18858,8164,,,4
18859,8164,Competitor - CompetitorB,Competitor,6
18860,8165,Competitor - CompetitorE,Competitor,1
18861,8165,Technical - Performance Requirements,Technical,7
18862,8165,Discount - End of Quarter,Discount,2
18863,8166,Objection - Team Adoption Concern,Objection,4
18864,8166,Pricing - Volume Discount,Pricing,2
18865,8166,Pricing - Requested Quote,Pricing,3
18866,8166,Competitor - CompetitorC,Competitor,2
18867,8166,Discount - End of Quarter,Discount,3
18868,8168,Budget - Needs Approval,Budget,5
18869,8172,Budget - Approved,Budget,8
18870,8172,Technical - Data Migration Plan,Technical,6
18871,8172,Competitor - CompetitorB,Competitor,6
18872,8172,Risk - Budget Freeze,Risk,1
18873,8172,Security - SSO Requirement,Security,6
18874,8172,Objection - Team Adoption Concern,Objection,1
18875,8173,Objection - Missing Feature,Objection,7
18876,8173,Decision Timeline Confirmed,Buying Signal,7
18877,8173,Security - SOC2 Compliance,Security,1
18878,8173,Competitor - Open Source Alternative,Competitor,8
18879,8174,Budget - Reallocating Funds,Budget,1
18880,8174,Competitor - CompetitorD,Competitor,8
18881,8174,Competitor - CompetitorB,Competitor,2
18882,8174,Risk - Legal Blockers,Risk,6
18883,8176,Budget - Needs Approval,Budget,5
18884,8178,Risk - No Decision Likely,Risk,5
18885,8178,Technical - Performance Requirements,Technical,7
18886,8178,Pricing - Enterprise Tier,Pricing,3
18887,8178,Risk - Stakeholder Pushback,Risk,4
18888,8178,Technical - SSO / SAML Setup,Technical,4
18889,8181,,,7
18890,8181,Pricing - Volume Discount,Pricing,3
18891,8181,,,6
18892,8181,Budget - Approved,Budget,7
18893,8181,Competitor - CompetitorC,Competitor,6
18894,8182,Security - SSO Requirement,Security,7
18895,8182,Objection - Missing Feature,Objection,-2
18896,8182,Technical - SSO / SAML Setup,Technical,1
18897,8183,Risk - Stakeholder Pushback,Risk,8
18898,8184,Objection - Too Complex,Objection,3
18899,8184,Technical - API Integration,Technical,6
18900,8184,Objection - Missing Feature,Objection,1
18901,8185,Discount - Multi-Year Ask,Discount,7
18902,8185,Competitor - Open Source Alternative,Competitor,5
18903,8185,Pricing - Volume Discount,Pricing,1
18904,8185,Objection - Too Complex,Objection,7
18905,8185,Technical - Performance Requirements,Technical,7
18906,8187,Contract Review Started,Buying Signal,4
18907,8187,Pricing - Too Expensive Objection,Pricing,4
18908,8188,Next Steps Discussed,Buying Signal,8
18909,8188,Budget - Approved,Budget,1
18910,8189,Next Steps Discussed,Buying Signal,4
18911,8189,Objection - Need More Stakeholder Buy-in,Objection,5
18912,8190,Security - SSO Requirement,Security,6
18913,8190,Objection - Missing Feature,Objection,6
18914,8191,Contract Review Started,Buying Signal,7
18915,8191,Budget - Needs Approval,Budget,5
18916,8191,,,3
18917,8191,Competitor - Open Source Alternative,Competitor,7
18918,8191,Discount - Competitive Match,Discount,2
18919,8191,Technical - API Integration,Technical,1
18920,8193,Pricing - Compared to Competitor,Pricing,2
18921,8193,Pricing - Requested Quote,Pricing,8
18922,8194,Risk - Delayed Timeline,Risk,4
18923,8194,Objection - Too Complex,Objection,5
18924,8194,Budget - Reallocating Funds,Budget,6
18925,8194,Objection - Need More Stakeholder Buy-in,Objection,7
18926,8194,Risk - No Decision Likely,Risk,1
18927,8194,Competitor - CompetitorC,Competitor,5
18928,8198,Pricing - Volume Discount,Pricing,1
18929,8201,Pricing - Enterprise Tier,Pricing,3
18930,8202,Competitor - CompetitorD,Competitor,5
18931,8202,Competitor - CompetitorA,Competitor,7
18932,8202,Discount - Multi-Year Ask,Discount,4
18933,8202,Security - Penetration Testing,Security,2
18934,8203,Risk - Stakeholder Pushback,Risk,6
18935,8203,Security - SOC2 Compliance,Security,7
18936,8203,Technical - API Integration,Technical,8
18937,8204,Risk - Champion Leaving,Risk,5
18938,8204,Decision Timeline Confirmed,Buying Signal,3
18939,8204,Risk - Budget Freeze,Risk,6
18940,8205,Objection - Team Adoption Concern,Objection,6
18941,8205,Competitor - CompetitorC,Competitor,3
18942,8209,Next Steps Discussed,Buying Signal,8
18943,8209,Objection - Missing Feature,Objection,5
18944,8209,Risk - Stakeholder Pushback,Risk,5
18945,8209,Objection - Team Adoption Concern,Objection,5
18946,8209,Budget - Reallocating Funds,Budget,-2
18947,8210,Objection - Need More Stakeholder Buy-in,Objection,1
18948,8210,Next Steps Discussed,Buying Signal,3
18949,8211,Technical - Performance Requirements,Technical,3
18950,8211,Procurement Process Started,Buying Signal,2
18951,8211,Technical - SSO / SAML Setup,Technical,7
18952,8213,Discount - Competitive Match,Discount,3
18953,8215,Technical - SSO / SAML Setup,Technical,6
18954,8215,Technical - Custom Workflow Needs,Technical,3
18955,8215,Security - Data Residency,Security,4
18956,8217,Competitor - CompetitorE,Competitor,3
18957,8217,Contract Review Started,Buying Signal,1
18958,8217,Pricing - Enterprise Tier,Pricing,2
18959,8220,Pricing - Volume Discount,Pricing,5
18960,8220,Objection - Missing Feature,Objection,4
18961,8220,Objection - Need More Stakeholder Buy-in,Objection,-6
18962,8220,,,2
18963,8220,Technical - Data Migration Plan,Technical,6
18964,8220,Budget - Needs Approval,Budget,8
18965,8221,Risk - No Decision Likely,Risk,4
18966,8222,Discount - End of Quarter,Discount,3
18967,8222,Competitor - CompetitorB,Competitor,4
18968,8223,Technical - API Integration,Technical,7
18969,8223,Security - SSO Requirement,Security,3
18970,8223,Pricing - Enterprise Tier,Pricing,7
18971,8225,Risk - Budget Freeze,Risk,1
18972,8225,Competitor - CompetitorD,Competitor,4
18973,8225,Security - GDPR Compliance,Security,2
18974,8226,POC Requested,Buying Signal,3
18975,8226,Competitor - CompetitorB,Competitor,1
18976,8226,Competitor - CompetitorE,Competitor,1
18977,8226,Pricing - Compared to Competitor,Pricing,8
18978,8226,Security - GDPR Compliance,Security,4
18979,8227,,,8
18980,8227,Objection - Too Complex,Objection,6
18981,8227,Contract Review Started,Buying Signal,7
18982,8227,Pricing - Too Expensive Objection,Pricing,6
18983,8227,Risk - Champion Leaving,Risk,3
18984,8227,Competitor - CompetitorD,Competitor,3
18985,8227,Technical - Custom Workflow Needs,Technical,8
18986,8228,Technical - API Integration,Technical,6
18987,8228,Objection - Missing Feature,Objection,8
18988,8228,Next Steps Discussed,Buying Signal,-8
18989,8228,Risk - Legal Blockers,Risk,1
18990,8229,Pricing - Enterprise Tier,Pricing,8
18991,8231,Pricing - Too Expensive Objection,Pricing,3
18992,8231,Risk - Champion Leaving,Risk,4
18993,8231,Risk - Delayed Timeline,Risk,7
18994,8231,Competitor - Open Source Alternative,Competitor,2
18995,8232,Risk - Champion Leaving,Risk,8
18996,8232,Risk - Stakeholder Pushback,Risk,5
18997,8232,Competitor - CompetitorB,Competitor,2
18998,8232,Pricing - Compared to Competitor,Pricing,3
18999,8232,Technical - SSO / SAML Setup,Technical,7
19000,8233,Objection - Team Adoption Concern,Objection,8
19001,8233,Risk - Delayed Timeline,Risk,7
19002,8235,Risk - Budget Freeze,Risk,2
19003,8236,Objection - Too Complex,Objection,5
19004,8238,,,6
19005,8238,Budget - Reallocating Funds,Budget,8
19006,8238,Technical - API Integration,Technical,2
19007,8238,Technical - SSO / SAML Setup,Technical,8
19008,8238,Discount - End of Quarter,Discount,4
19009,8238,Objection - Switching Cost,Objection,1
19010,8242,Competitor - CompetitorA,Competitor,5
19011,8242,Budget - Reallocating Funds,Budget,4
19012,8242,POC Requested,Buying Signal,8
19013,8242,Decision Timeline Confirmed,Buying Signal,3
19014,8242,Security - GDPR Compliance,Security,7
19015,8243,Decision Maker Involved,Buying Signal,2
19016,8243,Competitor - CompetitorD,Competitor,6
19017,8243,Competitor - CompetitorA,Competitor,3
19018,8243,Pricing - Volume Discount,Pricing,2
19019,8244,Discount - Multi-Year Ask,Discount,3
19020,8244,Competitor - CompetitorD,Competitor,4
19021,8244,Objection - Need More Stakeholder Buy-in,Objection,6
19022,8244,Budget - Reallocating Funds,Budget,6
19023,8244,Objection - Too Complex,Objection,7
19024,8244,Pricing - Compared to Competitor,Pricing,3
19025,8244,POC Requested,Buying Signal,6
19026,8245,Competitor - CompetitorA,Competitor,6
19027,8245,Competitor - CompetitorD,Competitor,2
19028,8245,Risk - Champion Leaving,Risk,8
19029,8246,Competitor - CompetitorA,Competitor,1
19030,8246,Decision Timeline Confirmed,Buying Signal,8
19031,8246,POC Requested,Buying Signal,3
19032,8246,Objection - Missing Feature,Objection,5
19033,8246,Budget - Reallocating Funds,Budget,3
19034,8246,Budget - Approved,Budget,1
19035,8246,Next Steps Discussed,Buying Signal,5
19036,8247,Discount - Competitive Match,Discount,8
19037,8248,Budget - Reallocating Funds,Budget,2
19038,8248,Pricing - Too Expensive Objection,Pricing,7
19039,8248,Budget - Approved,Budget,3
19040,8248,Risk - Competitor Evaluation,Risk,5
19041,8248,Pricing - Compared to Competitor,Pricing,8
19042,8249,Decision Maker Involved,Buying Signal,2
19043,8249,Security - Data Residency,Security,5
19044,8249,Pricing - Volume Discount,Pricing,4
19045,8249,Risk - No Decision Likely,Risk,1
19046,8250,Discount - End of Quarter,Discount,5
19047,8250,Competitor - CompetitorB,Competitor,8
19048,8250,Pricing - Compared to Competitor,Pricing,3
19049,8251,Competitor - CompetitorE,Competitor,8
19050,8251,Budget - Needs Approval,Budget,2
19051,8251,Competitor - CompetitorA,Competitor,5
19052,8252,Objection - Switching Cost,Objection,6
19053,8252,Discount - Competitive Match,Discount,1
19054,8252,Pricing - Compared to Competitor,Pricing,6
19055,8252,Risk - Budget Freeze,Risk,1
19056,8255,Technical - Data Migration Plan,Technical,3
19057,8255,Risk - Delayed Timeline,Risk,6
19058,8255,Pricing - Volume Discount,Pricing,7
19059,8255,Objection - Missing Feature,Objection,1
19060,8257,Technical - Performance Requirements,Technical,4
19061,8257,Technical - Custom Workflow Needs,Technical,6
19062,8257,Objection - Need More Stakeholder Buy-in,Objection,4
19063,8260,Decision Timeline Confirmed,Buying Signal,3
19064,8260,Discount - Multi-Year Ask,Discount,2
19065,8263,Competitor - CompetitorE,Competitor,6
19066,8263,Competitor - CompetitorB,Competitor,6
19067,8264,Competitor - CompetitorB,Competitor,7
19068,8264,Budget - Approved,Budget,4
19069,8264,Competitor - CompetitorE,Competitor,6
19070,8264,Budget - Freeze Mentioned,Budget,-4
19071,8265,Technical - Performance Requirements,Technical,8
19072,8265,Competitor - CompetitorD,Competitor,3
19073,8265,Objection - Team Adoption Concern,Objection,5
19074,8265,Pricing - Enterprise Tier,Pricing,1
19075,8267,Objection - Too Complex,Objection,4
19076,8269,Competitor - Open Source Alternative,Competitor,2
19077,8269,POC Requested,Buying Signal,6
19078,8273,Technical - API Integration,Technical,4
19079,8273,Objection - Switching Cost,Objection,5
19080,8273,Risk - No Decision Likely,Risk,7
19081,8273,Technical - Custom Workflow Needs,Technical,4
19082,8273,Objection - Missing Feature,Objection,3
19083,8273,Competitor - CompetitorE,Competitor,8
19084,8273,Risk - Stakeholder Pushback,Risk,6
19085,8276,Discount - Multi-Year Ask,Discount,4
19086,8276,Objection - Switching Cost,Objection,2
19087,8276,Pricing - Enterprise Tier,Pricing,2
19088,8276,Discount - Competitive Match,Discount,8
19089,8276,Objection - Too Complex,Objection,7
19090,8279,Discount - Multi-Year Ask,Discount,2
19091,8279,Reference Call Requested,Buying Signal,8
19092,8279,Pricing - Requested Quote,Pricing,8
19093,8281,Pricing - Enterprise Tier,Pricing,7
19094,8281,Competitor - CompetitorC,Competitor,7
19095,8281,Technical - Custom Workflow Needs,Technical,8
19096,8281,Budget - Needs Approval,Budget,7
19097,8281,Technical - Performance Requirements,Technical,5
19098,8281,Discount - Competitive Match,Discount,4
19099,8281,Discount - End of Quarter,Discount,1
19100,8281,Objection - Too Complex,Objection,2
19101,8282,Risk - No Decision Likely,Risk,3
19102,8283,Technical - Data Migration Plan,Technical,4
19103,8283,Technical - Custom Workflow Needs,Technical,4
19104,8283,POC Requested,Buying Signal,2
19105,8283,Competitor - CompetitorE,Competitor,2
19106,8283,Technical - SSO / SAML Setup,Technical,5
19107,8285,Pricing - Volume Discount,Pricing,5
19108,8285,Contract Review Started,Buying Signal,-7
19109,8286,Pricing - Compared to Competitor,Pricing,5
19110,8286,Competitor - CompetitorB,Competitor,8
19111,8286,Technical - SSO / SAML Setup,Technical,3
19112,8286,Next Steps Discussed,Buying Signal,1
19113,8286,Technical - Performance Requirements,Technical,6
19114,8286,Decision Maker Involved,Buying Signal,4
19115,8286,Competitor - Open Source Alternative,Competitor,-4
19116,8287,Procurement Process Started,Buying Signal,2
19117,8288,Risk - Legal Blockers,Risk,-3
19118,8288,Competitor - Open Source Alternative,Competitor,8
19119,8288,Objection - Team Adoption Concern,Objection,6
19120,8288,Objection - Need More Stakeholder Buy-in,Objection,1
19121,8288,Risk - Delayed Timeline,Risk,8
19122,8288,Risk - Stakeholder Pushback,Risk,5
19123,8288,Competitor - CompetitorE,Competitor,3
19124,8288,Discount - Competitive Match,Discount,7
19125,8295,Reference Call Requested,Buying Signal,3
19126,8295,Risk - Competitor Evaluation,Risk,4
19127,8295,Competitor - CompetitorB,Competitor,2
19128,8295,Pricing - Requested Quote,Pricing,6
19129,8295,Objection - Too Complex,Objection,2
19130,8295,Risk - Budget Freeze,Risk,1
19131,8295,Security - Penetration Testing,Security,7
19132,8298,Pricing - Compared to Competitor,Pricing,4
19133,8298,Security - SOC2 Compliance,Security,4
19134,8298,POC Requested,Buying Signal,7
19135,8298,,,1
19136,8300,Competitor - CompetitorA,Competitor,7
19137,8300,Risk - Delayed Timeline,Risk,7
19138,8300,Objection - Missing Feature,Objection,6
19139,8300,Technical - API Integration,Technical,8
19140,8301,Procurement Process Started,Buying Signal,-5
19141,8301,Security - GDPR Compliance,Security,2
19142,8302,POC Requested,Buying Signal,5
19143,8302,Objection - Missing Feature,Objection,5
19144,8302,Competitor - CompetitorB,Competitor,1
19145,8304,,,2
19146,8304,Risk - Legal Blockers,Risk,5
19147,8306,Procurement Process Started,Buying Signal,3
19148,8306,Next Steps Discussed,Buying Signal,5
19149,8306,Discount - Multi-Year Ask,Discount,5
19150,8306,Objection - Switching Cost,Objection,1
19151,8306,Competitor - CompetitorE,Competitor,2
19152,8307,Budget - Approved,Budget,1
19153,8310,Risk - Champion Leaving,Risk,3
19154,8310,Risk - Legal Blockers,Risk,8
19155,8310,Risk - Budget Freeze,Risk,1
19156,8310,Risk - Delayed Timeline,Risk,6
19157,8311,Competitor - CompetitorC,Competitor,-5
19158,8315,Competitor - CompetitorC,Competitor,6
19159,8315,Pricing - Enterprise Tier,Pricing,6
19160,8315,Competitor - Open Source Alternative,Competitor,1
19161,8315,Discount - End of Quarter,Discount,1
19162,8316,Discount - Competitive Match,Discount,2
19163,8317,Budget - Needs Approval,Budget,7
19164,8317,Objection - Team Adoption Concern,Objection,8
19165,8318,Risk - Budget Freeze,Risk,8
19166,8318,Technical - API Integration,Technical,1
19167,8318,Technical - Performance Requirements,Technical,4
19168,8320,Budget - Approved,Budget,4
19169,8321,Objection - Too Complex,Objection,7
19170,8321,Competitor - CompetitorB,Competitor,6
19171,8321,Budget - Freeze Mentioned,Budget,3
19172,8321,Pricing - Too Expensive Objection,Pricing,7
19173,8321,Objection - Switching Cost,Objection,3
19174,8321,Contract Review Started,Buying Signal,7
19175,8321,Discount - End of Quarter,Discount,2
19176,8322,Decision Timeline Confirmed,Buying Signal,1
19177,8322,Decision Maker Involved,Buying Signal,8
19178,8322,Pricing - Enterprise Tier,Pricing,-2
19179,8322,Competitor - CompetitorA,Competitor,2
19180,8322,Contract Review Started,Buying Signal,4
19181,8323,Competitor - CompetitorB,Competitor,5
19182,8323,Security - SOC2 Compliance,Security,4
19183,8323,Technical - Custom Workflow Needs,Technical,8
19184,8323,Pricing - Compared to Competitor,Pricing,3
19185,8324,Technical - SSO / SAML Setup,Technical,1
19186,8324,Budget - Needs Approval,Budget,3
19187,8324,Pricing - Too Expensive Objection,Pricing,5
19188,8324,Objection - Team Adoption Concern,Objection,7
19189,8324,Security - SSO Requirement,Security,8
